row_label_raw,row_label_full,Bên liên quan,Các giao dịch,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Các giao dịch,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
Cổ đông lớn và các bên liên quan với cổ đông lớn,Cổ đông lớn và các bên liên quan với cổ đông lớn,Cổ đông lớn và các bên liên quan với cổ đông lớn,Cổ đông lớn và các bên liên quan với cổ đông lớn,Cổ đông lớn và các bên liên quan với cổ đông lớn,Cổ đông lớn và các bên liên quan với cổ đông lớn,,,
CTCP Xuất nhập khẩu Tổng hợp Hà Nội,CTCP Xuất nhập khẩu Tổng hợp Hà Nội,CTCP Xuất nhập khẩu Tổng hợp Hà Nội,Nhận tiền gửi không kỳ hạnRút tiền gửi không kỳ hạnNhận tiền gửi có kỳ hạnRút tiền gửi có kỳ hạnTrả lãi tiền gửi,725.979(725.979)--,3.337.701(3.335.931)98(7.879)(678),,,
Malayan Banking Berhad - Maylaysia,Malayan Banking Berhad - Maylaysia,Malayan Banking Berhad - Maylaysia,Nhận tiền gửi không kỳ hạnRút tiền gửi không kỳ hạnABB gửi tiền không kỳ hạnABB rút tiền không kỳ hạnThu lãi tiền gửiTrả lãi tiền gửiThu từ các công cụ tài chínhphái sinh tiền tệChi từ các công cụ tài chínhphái sinh tiền tệ,35.501(33.754)1-1(1)4.180(284),98.722(94.986)(3.622)3.14217(654)5.753(419),,,
Công ty Tài chính Quốc tế,Công ty Tài chính Quốc tế,Công ty Tài chính Quốc tế,Số tiền vaySố tiền trả nợTrả lãi tiền vay,-(842.769)(8.516),3.820.964(4.716.165)(85.502),,,
Các công ty liên quan của CTCP Xuất nhập khẩu Tổng hợp Hà Nội,Các công ty liên quan của CTCP Xuất nhập khẩu Tổng hợp Hà Nội,Các công ty liên quan của CTCP Xuất nhập khẩu Tổng hợp Hà Nội,Nhận tiền gửi không kỳ hạnRút tiền gửi không kỳ hạnNhận tiền gửi có kỳ hạnRút tiền gửi có kỳ hạnTrả lãi tiền gửi,28.736.023(29.519.274)3.173.132(3.207.853)(1.557),34.814.292(33.831.264)1.754.334(927.402)(28.488),,,
Các công ty con,Các công ty con,Các công ty con,Các công ty con,Các công ty con,Các công ty con,,,
ABBA và ABBAS,ABBA và ABBAS,ABBA và ABBAS,Nhận tiền gửi không kỳ hạnRút tiền gửi không kỳ hạnNhận tiền gửi có kỳ hạnRút tiền gửi có kỳ hạnChi phí dịch vụ quản lýtài sảnTrả lãi tiền gửiThu nhập từ chia cổ tứcNhận cổ tức,667.049(671.005)43.063(43.363)(54.397)(35)73.64797.484,513.595(503.449)22.032(39.332)(49.814)(519)26.843-,,,
