row_label_raw,row_label_full,col_0,Quá hạn,Quá hạn_1,Quá hạn_2,Quá hạn_3,Quá hạn_4,numeric__Quá hạn,numeric__Quá hạn_1,numeric__Quá hạn_2,numeric__Quá hạn_3,numeric__Quá hạn_4
,,,Dưới 90 ngàyTriệu đồng,Từ 91 đến 180 ngàyTriệu đồng,Từ 181 đến 360 ngàyTriệu đồng,Trên 360 ngàyTriệu đồng,Tổng cộngTriệu đồng,,,,,
Cho vay khách hàng,Cho vay khách hàng,Cho vay khách hàng,290.386,74.283,62.707,289.036,716.412,290386.0,74283.0,62707.0,289036.0,716412.0
