row_label_raw,row_label_full,Phân loại,Dự nợ cho vay Triệu đồng,Dự phòng cụ thể (*) Triệu đồng,Dự phòng chung Triệu đồng,Tổng số dự phòng Triệu đồng,numeric__Dự nợ cho vay Triệu đồng,numeric__Dự phòng cụ thể (*) Triệu đồng,numeric__Dự phòng chung Triệu đồng,numeric__Tổng số dự phòng Triệu đồng
Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,65.372.339,12.965,490.292,503.257,65372339.0,12965.0,490292.0,503257.0
Nợ cần chú ý,Nợ cần chú ý,Nợ cần chú ý,1.994.898,33.832,14.960,48.792,1994898.0,33832.0,14960.0,48792.0
Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,334.497,18.262,2.509,20.771,334497.0,18262.0,2509.0,20771.0
Nợ nghi ngờ,Nợ nghi ngờ,Nợ nghi ngờ,418.614,71.172,3.140,74.312,418614.0,71172.0,3140.0,74312.0
Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,863.651,163.788,-,163.788,863651.0,163788.0,,163788.0
,,,68.983.999,300.019,510.901,810.920,68983999.0,300019.0,510901.0,810920.0
