row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Chứng khoán Nợ,Chứng khoán Nợ,Chứng khoán Nợ,15.344.448,15.001.310,15344448.0,15001310.0
Trái phiếu Chính phủ (a),Trái phiếu Chính phủ (a),Trái phiếu Chính phủ (a),1.983.586,2.314.947,1983586.0,2314947.0
Trái phiếu do các TCTD khác trong nước phát hành (b),Trái phiếu do các TCTD khác trong nước phát hành (b),Trái phiếu do các TCTD khác trong nước phát hành (b),4.942.308,7.048.398,4942308.0,7048398.0
Trái phiếu do các tổ chức kinh tế khác trong nước phát hành (c),Trái phiếu do các tổ chức kinh tế khác trong nước phát hành (c),Trái phiếu do các tổ chức kinh tế khác trong nước phát hành (c),8.418.554,5.637.965,8418554.0,5637965.0
Chứng khoán Vốn,Chứng khoán Vốn,Chứng khoán Vốn,2.400,2.400,2400.0,2400.0
Chứng khoán Vốn do các tổ chức kinh tế trong nước phát hành,Chứng khoán Vốn do các tổ chức kinh tế trong nước phát hành,Chứng khoán Vốn do các tổ chức kinh tế trong nước phát hành,2.400,2.400,2400.0,2400.0
,,,15.346.848,15.003.710,15346848.0,15003710.0
Dự phòng rủi ro chứng khoán sẵn sàng để bán,Dự phòng rủi ro chứng khoán sẵn sàng để bán,Dự phòng rủi ro chứng khoán sẵn sàng để bán,,,,
Dự phòng giảm giá,Dự phòng rủi ro chứng khoán sẵn sàng để bán > Dự phòng giảm giá,Dự phòng giảm giá,(3.139),(3.246),-3139.0,-3246.0
Dự phòng chung,Dự phòng rủi ro chứng khoán sẵn sàng để bán > Dự phòng chung,Dự phòng chung,(61.226),(13.822),-61226.0,-13822.0
,,,(64.365),(17.068),-64365.0,-17068.0
