row_label_raw,row_label_full,Năm phát sinh > 2020,Số lỗ phát sinh > 2.414.670.803.135,Lỗ tính thuế đã sử dụng > (2.414.670.803.135),Số lỗ còn được chuyển sang kỳ tính thuế sau > -,numeric__Số lỗ phát sinh > 2.414.670.803.135,numeric__Lỗ tính thuế đã sử dụng > (2.414.670.803.135),numeric__Số lỗ còn được chuyển sang kỳ tính thuế sau > -
2022,2022,2022,3.051.323.296.483,(1.055.045.691.278),1.996.277.605.205,3051323296483.0,-1055045691278.0,1996277605205.0
,,,5.465.994.099.618,(3.469.716.494.413),1.996.277.605.205,5465994099618.0,-3469716494413.0,1996277605205.0
