row_label_raw,row_label_full,col_0,Dự phòng chi phíbảo dưỡngVND,Dự phòng hoàntrả tài sản thuêVND,TổngVND,numeric__Dự phòng chi phíbảo dưỡngVND,numeric__Dự phòng hoàntrả tài sản thuêVND,numeric__TổngVND
01/01/2024,01/01/2024,01/01/2024,16.710.923.455.223,1.503.469.577.997,18.214.393.033.220,16710923455223.0,1503469577997.0,18214393033220.0
Tăng dự phòng trong năm,Tăng dự phòng trong năm,Tăng dự phòng trong năm,1.888.816.445.618,101.135.263.767,1.989.951.709.385,1888816445618.0,101135263767.0,1989951709385.0
Sử dụng trong năm,Sử dụng trong năm,Sử dụng trong năm,(521.957.871.262),(22.123.699.067),(544.081.570.329),-521957871262.0,-22123699067.0,-544081570329.0
31/12/2024,31/12/2024,31/12/2024,18.077.782.029.579,1.582.481.142.697,19.660.263.172.276,18077782029579.0,1582481142697.0,19660263172276.0
