row_label_raw,row_label_full,col_0,01/01/2024VND,Số phải thu/phải nộp trong nămVND,Số đã thực nộptrong nămVND,Số đã thực hoàntrong nămVND,Cán trừ trong nămVND,31/12/2024VND,numeric__01/01/2024VND,numeric__Số phải thu/phải nộp trong nămVND,numeric__Số đã thực nộptrong nămVND,numeric__Số đã thực hoàntrong nămVND,numeric__Cán trừ trong nămVND,numeric__31/12/2024VND
Thuế GTGT được khấu trừ,Thuế GTGT được khấu trừ,Thuế GTGT được khấu trừ,-,1.826.358.607.336,-,-,(1.826.358.607.336),-,,1826358607336.0,,,-1826358607336.0,
Thuế nhà thầu nước ngoài,Thuế nhà thầu nước ngoài,Thuế nhà thầu nước ngoài,60.625.009.285,-,-,-,(28.661.900.220),31.963.109.065,60625009285.0,,,,-28661900220.0,31963109065.0
"Thuế hàng hóa, dịch vụ tạinước ngoài","Thuế hàng hóa, dịch vụ tạinước ngoài","Thuế hàng hóa, dịch vụ tạinước ngoài",7.418.092.791,93.042.250.665,-,(51.469.084.402),(46.256.484.389),2.734.774.665,7418092791.0,93042250665.0,,-51469084402.0,-46256484389.0,2734774665.0
,,,68.043.102.076,1.919.400.858.001,-,(51.469.084.402),(1.901.276.991.945),34.697.883.730,68043102076.0,1919400858001.0,,-51469084402.0,-1901276991945.0,34697883730.0
