row_label_raw,row_label_full,col_0,31/12/2024VND,01/01/2024VND,numeric__31/12/2024VND,numeric__01/01/2024VND
Ngắn hạn,Ngắn hạn,Ngắn hạn,199.973.081.166,138.358.270.048,199973081166.0,138358270048.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",114.424.082.292,100.470.111.960,114424082292.0,100470111960.0
Phí bản quyền phần mềm,Phí bản quyền phần mềm,Phí bản quyền phần mềm,33.921.569.165,21.819.620.173,33921569165.0,21819620173.0
Chi phí trả trước chờ phân bổ khác,Chi phí trả trước chờ phân bổ khác,Chi phí trả trước chờ phân bổ khác,51.627.429.709,16.068.537.915,51627429709.0,16068537915.0
Dải hạn,Dải hạn,Dải hạn,9.784.692.781.149,9.052.934.537.222,9784692781149.0,9052934537222.0
Chi phí bảo dưỡng tàu bay,Chi phí bảo dưỡng tàu bay,Chi phí bảo dưỡng tàu bay,5.432.923.096.287,6.360.989.325.732,5432923096287.0,6360989325732.0
Chi phí thuê tàu bay hoãn lại,Chi phí thuê tàu bay hoãn lại,Chi phí thuê tàu bay hoãn lại,2.142.304.159.611,875.071.909.143,2142304159611.0,875071909143.0
"Phụ tùng, công cụ, dụng cụ","Phụ tùng, công cụ, dụng cụ","Phụ tùng, công cụ, dụng cụ",883.306.047.428,274.065.702.067,883306047428.0,274065702067.0
Chi phí hoàn trả tàu bay thuê,Chi phí hoàn trả tàu bay thuê,Chi phí hoàn trả tàu bay thuê,588.561.926.309,681.066.083.405,588561926309.0,681066083405.0
"Chi phí kiểm tra, sửa chữa tàu bay","Chi phí kiểm tra, sửa chữa tàu bay","Chi phí kiểm tra, sửa chữa tàu bay",509.725.215.229,573.703.403.431,509725215229.0,573703403431.0
Chi phí trả trước chờ phân bổ khác,Chi phí trả trước chờ phân bổ khác,Chi phí trả trước chờ phân bổ khác,227.872.336.285,288.038.113.444,227872336285.0,288038113444.0
,,,9.984.665.862.315,9.191.292.807.270,9984665862315.0,9191292807270.0
