row_label_raw,row_label_full,col_0,31/12/2024 > Giá trịVND,31/12/2024 > Số có khả năngtrả nợVND,01/01/2024 > Giá trịVND,01/01/2024 > Số có khả năngtrả nợVND,numeric__31/12/2024 > Giá trịVND,numeric__31/12/2024 > Số có khả năngtrả nợVND,numeric__01/01/2024 > Giá trịVND,numeric__01/01/2024 > Số có khả năngtrả nợVND
Công ty Cổ phần Nhiên liệu bay Petrolimex,Công ty Cổ phần Nhiên liệu bay Petrolimex,Công ty Cổ phần Nhiên liệu bay Petrolimex,1.663.731.758.589,1.663.731.758.589,2.421.289.466.998,2.421.289.466.998,1663731758589.0,1663731758589.0,2421289466998.0,2421289466998.0
Công ty Cổ phần Thương mại Xăng dầu Tân Sơn Nhất,Công ty Cổ phần Thương mại Xăng dầu Tân Sơn Nhất,Công ty Cổ phần Thương mại Xăng dầu Tân Sơn Nhất,680.758.496.834,680.758.496.834,481.018.603.401,481.018.603.401,680758496834.0,680758496834.0,481018603401.0,481018603401.0
Tổng công ty Cảng hàng không Việt Nam,Tổng công ty Cảng hàng không Việt Nam,Tổng công ty Cảng hàng không Việt Nam,459.088.235.843,459.088.235.843,517.181.502.354,517.181.502.354,459088235843.0,459088235843.0,517181502354.0,517181502354.0
Khác,Khác,Khác,3.396.642.847.594,3.396.642.847.594,5.446.155.908.341,5.446.155.908.341,3396642847594.0,3396642847594.0,5446155908341.0,5446155908341.0
,,,6.200.221.338.860,6.200.221.338.860,8.865.645.481.094,8.865.645.481.094,6200221338860.0,6200221338860.0,8865645481094.0,8865645481094.0
Phải trả người bán là các bên liên quan,Phải trả người bán là các bên liên quan,Phải trả người bán là các bên liên quan,693.566.077.022,693.566.077.022,1.067.813.173.328,1.067.813.173.328,693566077022.0,693566077022.0,1067813173328.0,1067813173328.0
