row_label_raw,row_label_full,col_0,Năm 2024VND,Năm 2023VND,numeric__Năm 2024VND,numeric__Năm 2023VND
Doanh thu cho thuê khô tàu bay,Doanh thu cho thuê khô tàu bay,Doanh thu cho thuê khô tàu bay,Doanh thu cho thuê khô tàu bay,Doanh thu cho thuê khô tàu bay,,
Vietjet Air Ireland No.1 Limited,Doanh thu cho thuê khô tàu bay > Vietjet Air Ireland No.1 Limited,Vietjet Air Ireland No.1 Limited,1.322.069.428.802,1.252.194.664.743,1322069428802.0,1252194664743.0
AAA Golden Aircraft Star No.5 Limited,Doanh thu cho thuê khô tàu bay > AAA Golden Aircraft Star No.5 Limited,AAA Golden Aircraft Star No.5 Limited,485.003.850.778,408.421.143.112,485003850778.0,408421143112.0
"Thai Vietjet Air Joint Stock Co., Ltd.","Doanh thu cho thuê khô tàu bay > Thai Vietjet Air Joint Stock Co., Ltd.","Thai Vietjet Air Joint Stock Co., Ltd.",-,48.186.762.126,,48186762126.0
,,,1.807.073.279.580,1.708.802.569.981,1807073279580.0,1708802569981.0
Hoạt động vận tải hàng hóa,Hoạt động vận tải hàng hóa,Hoạt động vận tải hàng hóa,Hoạt động vận tải hàng hóa,Hoạt động vận tải hàng hóa,,
Doanh thu vận chuyển hàng hóa,Doanh thu vận chuyển hàng hóa,Doanh thu vận chuyển hàng hóa,Doanh thu vận chuyển hàng hóa,Doanh thu vận chuyển hàng hóa,,
Vietjet Air IVB No.I Limited,Doanh thu vận chuyển hàng hóa > Vietjet Air IVB No.I Limited,Vietjet Air IVB No.I Limited,-,1.871.539.183.750,,1871539183750.0
Công ty Cổ phần Swift 247,Doanh thu vận chuyển hàng hóa > Công ty Cổ phần Swift 247,Công ty Cổ phần Swift 247,1.985.944.429.362,1.293.077.597.363,1985944429362.0,1293077597363.0
,,,1.985.944.429.362,3.164.616.781.113,1985944429362.0,3164616781113.0
Chi phí hoa hồng,Chi phí hoa hồng,Chi phí hoa hồng,Chi phí hoa hồng,Chi phí hoa hồng,,
Công ty Cổ phần Swift 247,Chi phí hoa hồng > Công ty Cổ phần Swift 247,Công ty Cổ phần Swift 247,165.664.825.888,157.755.466.878,165664825888.0,157755466878.0
,,,165.664.825.888,157.755.466.878,165664825888.0,157755466878.0
Doanh thu vận chuyển hành khách,Doanh thu vận chuyển hành khách,Doanh thu vận chuyển hành khách,Doanh thu vận chuyển hành khách,Doanh thu vận chuyển hành khách,,
Vietjet Air IVB No.I Limited,Doanh thu vận chuyển hành khách > Vietjet Air IVB No.I Limited,Vietjet Air IVB No.I Limited,-,478.704.000.050,,478704000050.0
Ngân hàng TMCP Phát triển TP. Hồ Chí Minh,Doanh thu vận chuyển hành khách > Ngân hàng TMCP Phát triển TP. Hồ Chí Minh,Ngân hàng TMCP Phát triển TP. Hồ Chí Minh,7.547.210.770,-,7547210770.0,
,,,7.547.210.770,478.704.000.050,7547210770.0,478704000050.0
Doanh thu từ phí thu xếp liên quan đến thương mại tàu bay,Doanh thu từ phí thu xếp liên quan đến thương mại tàu bay,Doanh thu từ phí thu xếp liên quan đến thương mại tàu bay,Doanh thu từ phí thu xếp liên quan đến thương mại tàu bay,Doanh thu từ phí thu xếp liên quan đến thương mại tàu bay,,
Vietjet Air IVB No.I Limited,Doanh thu từ phí thu xếp liên quan đến thương mại tàu bay > Vietjet Air IVB No.I Limited,Vietjet Air IVB No.I Limited,504.400.000.000,-,504400000000.0,
,,,504.400.000.000,-,504400000000.0,
Doanh thu dịch vụ khác,Doanh thu dịch vụ khác,Doanh thu dịch vụ khác,Doanh thu dịch vụ khác,Doanh thu dịch vụ khác,,
"Thai Vietjet Air Joint Stock Co., Ltd.","Doanh thu dịch vụ khác > Thai Vietjet Air Joint Stock Co., Ltd.","Thai Vietjet Air Joint Stock Co., Ltd.",90.555.149.651,79.740.850.921,90555149651.0,79740850921.0
Công ty TNHH Bảo hiểm HD,Doanh thu dịch vụ khác > Công ty TNHH Bảo hiểm HD,Công ty TNHH Bảo hiểm HD,3.882.019.393,60.416.104.976,3882019393.0,60416104976.0
Công ty TNHH Victoria Academy,Doanh thu dịch vụ khác > Công ty TNHH Victoria Academy,Công ty TNHH Victoria Academy,24.143.541.427,56.476.376.589,24143541427.0,56476376589.0
Khác,Doanh thu dịch vụ khác > Khác,Khác,6.797.014.610,6.063.753.358,6797014610.0,6063753358.0
,,,125.377.725.081,202.697.085.844,125377725081.0,202697085844.0
"Chi phí thuê hoạt động tàu bay, động cơ tàu bay","Chi phí thuê hoạt động tàu bay, động cơ tàu bay","Chi phí thuê hoạt động tàu bay, động cơ tàu bay","Chi phí thuê hoạt động tàu bay, động cơ tàu bay","Chi phí thuê hoạt động tàu bay, động cơ tàu bay",,
Apricot Aircraft Assets Limited,"Chi phí thuê hoạt động tàu bay, động cơ tàu bay > Apricot Aircraft Assets Limited",Apricot Aircraft Assets Limited,1.155.287.494.139,1.183.028.409.090,1155287494139.0,1183028409090.0
AAA Golden Aircraft Star No.5 Limited,"Chi phí thuê hoạt động tàu bay, động cơ tàu bay > AAA Golden Aircraft Star No.5 Limited",AAA Golden Aircraft Star No.5 Limited,222.146.966.603,220.020.609.409,222146966603.0,220020609409.0
Angelica Holding Limited,"Chi phí thuê hoạt động tàu bay, động cơ tàu bay > Angelica Holding Limited",Angelica Holding Limited,66.827.748.000,64.138.388.094,66827748000.0,64138388094.0
Apricot Holding Limited,"Chi phí thuê hoạt động tàu bay, động cơ tàu bay > Apricot Holding Limited",Apricot Holding Limited,-,56.510.821.708,,56510821708.0
Công ty TNHH Victoria Academy,"Chi phí thuê hoạt động tàu bay, động cơ tàu bay > Công ty TNHH Victoria Academy",Công ty TNHH Victoria Academy,34.896.000.000,52.859.612.903,34896000000.0,52859612903.0
,,,1.479.158.208.742,1.576.557.841.204,1479158208742.0,1576557841204.0
