row_label_raw,row_label_full,col_0,Năm 2024VND,Năm 2023VND,numeric__Năm 2024VND,numeric__Năm 2023VND
Doanh thu vận chuyển,Doanh thu vận chuyển,Doanh thu vận chuyển,59.578.375.165.626,48.281.757.371.287,59578375165626.0,48281757371287.0
Vận chuyển hành khách nội địa bao gồmvận chuyển hành khách theo chuyển,Vận chuyển hành khách nội địa bao gồmvận chuyển hành khách theo chuyển,Vận chuyển hành khách nội địa bao gồmvận chuyển hành khách theo chuyển,14.468.323.101.766,11.321.225.329.187,14468323101766.0,11321225329187.0
Vận chuyển hành khách quốc tế bao gồmvận chuyển hành khách theo chuyển,Vận chuyển hành khách quốc tế bao gồmvận chuyển hành khách theo chuyển,Vận chuyển hành khách quốc tế bao gồmvận chuyển hành khách theo chuyển,21.029.167.870.588,16.072.198.944.519,21029167870588.0,16072198944519.0
Vận tải hàng hoá và hoạt động phụ trợ,Vận tải hàng hoá và hoạt động phụ trợ,Vận tải hàng hoá và hoạt động phụ trợ,24.080.884.193.272,20.888.333.097.581,24080884193272.0,20888333097581.0
Doanh thu từ chuyển quyền sở hữu tàu bay vàđộng cơ,Doanh thu từ chuyển quyền sở hữu tàu bay vàđộng cơ,Doanh thu từ chuyển quyền sở hữu tàu bay vàđộng cơ,9.167.096.000.000,2.069.890.044.815,9167096000000.0,2069890044815.0
Doanh thu từ cho thuê khô tàu bay,Doanh thu từ cho thuê khô tàu bay,Doanh thu từ cho thuê khô tàu bay,1.807.073.279.580,1.708.802.569.981,1807073279580.0,1708802569981.0
Doanh thu từ chuyển quyền thương mại tàu bay,Doanh thu từ chuyển quyền thương mại tàu bay,Doanh thu từ chuyển quyền thương mại tàu bay,504.400.000.000,-,504400000000.0,
Doanh thu từ bán vật tư kỹ thuật,Doanh thu từ bán vật tư kỹ thuật,Doanh thu từ bán vật tư kỹ thuật,7.135.754.408,572.873.557.618,7135754408.0,572873557618.0
Khác,Khác,Khác,667.272.053.116,1.057.983.519.747,667272053116.0,1057983519747.0
,,,71.731.352.252.730,53.691.307.063.448,71731352252730.0,53691307063448.0
