row_label_raw,row_label_full,col_0,01/01/2024,Số phải thu/phải nộp trong năm,Số đã thực nộptrong năm,Số đã thực hoàntrong năm,Cần trừ trong năm,31/12/2024,numeric__01/01/2024,numeric__Số phải thu/phải nộp trong năm,numeric__Số đã thực nộptrong năm,numeric__Số đã thực hoàntrong năm,numeric__Cần trừ trong năm,numeric__31/12/2024
,,,VND,VND,VND,VND,VND,VND,,,,,,
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,169.141.000.000,-,-,-,-,169.141.000.000,169141000000.0,,,,,169141000000.0
Thuế GTGT phải nộp,Thuế GTGT phải nộp,Thuế GTGT phải nộp,209.658.766.848,1.954.424.501.090,(317.412.734.645),-,(1.826.358.607.336),20.311.925.957,209658766848.0,1954424501090.0,-317412734645.0,,-1826358607336.0,20311925957.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,73.284.264.780,498.484.070.550,(478.381.850.307),(8.705.045.128),-,84.681.439.895,73284264780.0,498484070550.0,-478381850307.0,-8705045128.0,,84681439895.0
Thuế nhà thầu nước ngoài,Thuế nhà thầu nước ngoài,Thuế nhà thầu nước ngoài,-,46.190.050.080,(17.528.149.860),-,(28.661.900.220),-,,46190050080.0,-17528149860.0,,-28661900220.0,
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,374.950.039.918,(328.693.555.529),-,(46.256.484.389),-,,374950039918.0,-328693555529.0,,-46256484389.0,
,,,452.084.031.628,2.874.048.661.638,(1.142.016.290.341),(8.705.045.128),(1.901.276.991.945),274.134.365.852,452084031628.0,2874048661638.0,-1142016290341.0,-8705045128.0,-1901276991945.0,274134365852.0
