row_label_raw,row_label_full,Lợi nhuận trước thuế TNDNCác khoản mục điều chỉnh:,Năm 2023Triệu VND > 19.434.103,Năm 2022Triệu VND > 17.021.847,numeric__Năm 2023Triệu VND > 19.434.103,numeric__Năm 2022Triệu VND > 17.021.847
"Trừ (-) Thu nhập được miễn thuế TNDN:- Thu nhập từ góp vốn, mua cổ phần- Các khoản thu nhập được miễn thuế TNDN khác","Trừ (-) Thu nhập được miễn thuế TNDN:- Thu nhập từ góp vốn, mua cổ phần- Các khoản thu nhập được miễn thuế TNDN khác","Trừ (-) Thu nhập được miễn thuế TNDN:- Thu nhập từ góp vốn, mua cổ phần- Các khoản thu nhập được miễn thuế TNDN khác",63.72063.720-,110.975108.4422.533,,1109751084422533.0
Cộng (+) Chi phí không được khấu trừ khi xác định thu nhậpchju thuế,Cộng (+) Chi phí không được khấu trừ khi xác định thu nhậpchju thuế,Cộng (+) Chi phí không được khấu trừ khi xác định thu nhậpchju thuế,157.018,4.073,157018.0,4073.0
Các khoản điều chỉnh làm (giảm)/tăng thu nhập chịu thuế khác,Các khoản điều chỉnh làm (giảm)/tăng thu nhập chịu thuế khác,Các khoản điều chỉnh làm (giảm)/tăng thu nhập chịu thuế khác,(152.156),97.978,-152156.0,97978.0
Thu nhập chịu thuế,Thu nhập chịu thuế,Thu nhập chịu thuế,19.375.245,17.012.923,19375245.0,17012923.0
Chi phí thuế TNDN tính trên thu nhập chịu thuế kỳ hiện hànhĐiều chỉnh chi phí thuế TNDN của các năm trước vào chi phíthuế TNDN hiện hành năm nay,Chi phí thuế TNDN tính trên thu nhập chịu thuế kỳ hiện hànhĐiều chỉnh chi phí thuế TNDN của các năm trước vào chi phíthuế TNDN hiện hành năm nay,Chi phí thuế TNDN tính trên thu nhập chịu thuế kỳ hiện hànhĐiều chỉnh chi phí thuế TNDN của các năm trước vào chi phíthuế TNDN hiện hành năm nay,3.875.0496.869,3.402.585349,38750496869.0,3402585349.0
Tổng chi phí thuế TNDN hiện hành,Tổng chi phí thuế TNDN hiện hành,Tổng chi phí thuế TNDN hiện hành,3.881.918,3.402.934,3881918.0,3402934.0
Thuế TNDN phải nộp đầu năm,Thuế TNDN phải nộp đầu năm,Thuế TNDN phải nộp đầu năm,2.319.022,399.176,2319022.0,399176.0
Thuế TNDN đã nộp trong năm,Thuế TNDN đã nộp trong năm,Thuế TNDN đã nộp trong năm,(3.930.009),(1.483.088),-3930009.0,-1483088.0
Thuế TNDN còn phải nộp cuối năm,Thuế TNDN còn phải nộp cuối năm,Thuế TNDN còn phải nộp cuối năm,2.270.931,2.319.022,2270931.0,2319022.0
