row_label_raw,row_label_full,col_0,Dự phòng cụ thể (i)Triệu VND,Dự phòng chungTriệu VND,Tổng cộngTriệu VND,numeric__Dự phòng cụ thể (i)Triệu VND,numeric__Dự phòng chungTriệu VND,numeric__Tổng cộngTriệu VND
Tại ngày 1 tháng 1 năm 2022(Hoàn nhập)/trích lập trong năm (Thuyết minh 31)Sử dụng trong năm,Tại ngày 1 tháng 1 năm 2022(Hoàn nhập)/trích lập trong năm (Thuyết minh 31)Sử dụng trong năm,Tại ngày 1 tháng 1 năm 2022(Hoàn nhập)/trích lập trong năm (Thuyết minh 31)Sử dụng trong năm,3.059.867(376.829)(1.031.412),2.659.532400.272-,5.719.39923.443(1.031.412),,,
Tại ngày 31 tháng 12 năm 2022Trích lập trong năm (Thuyết minh 31)Sử dụng trong năm,Tại ngày 31 tháng 12 năm 2022Trích lập trong năm (Thuyết minh 31)Sử dụng trong năm,Tại ngày 31 tháng 12 năm 2022Trích lập trong năm (Thuyết minh 31)Sử dụng trong năm,1.651.6261.263.427(1.280.830),3.059.804519.593-,4.711.4301.783.020(1.280.830),,,
Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2022Trích lập trong năm (Thuyết minh 31)Sử dụng trong năm > Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,1.634.223,3.579.397,5.213.620,1634223.0,3579397.0,5213620.0
