row_label_raw,row_label_full,STT,Danh mục các khoản đầu tư,Số lượng bán Đơn vị,Tổng giá trị bán VND,Giá vốn bình quân gia quyền tính đến cuối ngày giao dịch VND,Lãi bán chứng khoán năm nay VND,Lãi bán chứng khoán năm trước VND,numeric__Danh mục các khoản đầu tư,numeric__Số lượng bán Đơn vị,numeric__Tổng giá trị bán VND,numeric__Giá vốn bình quân gia quyền tính đến cuối ngày giao dịch VND,numeric__Lãi bán chứng khoán năm nay VND,numeric__Lãi bán chứng khoán năm trước VND
1,1,1,LÃI BÁN,,,,,,,,,,,
1,1 > 1,1,Cổ phiếu và chứng khoán niêm yết (bao gồm cổ phiếu phòng ngừa rủi ro cho chứng quyền),216.448.924,7.153.403.964.699,6.979.320.727.999,174.083.236.700,742.438.166.806,,216448924.0,7153403964699.0,6979320727999.0,174083236700.0,742438166806.0
2,1 > 2,2,Cổ phiếu và chứng chỉ quỹ chưa niêm yết,119.722.141,1.584.116.352.523,1.583.500.000.000,616.352.523,84.376.643.935,,119722141.0,1584116352523.0,1583500000000.0,616352523.0,84376643935.0
3,1 > 3,3,Trái phiếu niêm yết,167.497.883,17.549.537.430.591,17.532.026.473.030,17.510.957.561,6.860.319.749,,167497883.0,17549537430591.0,17532026473030.0,17510957561.0,6860319749.0
4,1 > 4,4,Trái phiếu và chứng khoán chưa niêm yết,67.147.736,119.152.558.081.916,118.819.729.035.127,332.829.046.789,284.989.500.760,,67147736.0,119152558081916.0,118819729035127.0,332829046789.0,284989500760.0
5,1 > 5,5,Lãi vị thế của hợp đồng CKPS,-,-,-,180.882.827.000,102.569.866.000,,,,,180882827000.0,102569866000.0
6,1 > 6,6,Chứng quyền do Công ty phát hành,414.084.100,413.167.948.277,131.826.304.800,281.341.643.477,138.590.563.568,,414084100.0,413167948277.0,131826304800.0,281341643477.0,138590563568.0
,,,Tổng cộng,984.900.784,145.852.783.778.006,145.046.402.540.956,987.264.064.050,1.359.825.060.818,,984900784.0,145852783778006.0,145046402540956.0,987264064050.0,1359825060818.0
