row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Đơn vị tính: Chứng quyền > Số đầu năm,Đơn vị tính: Chứng quyền > Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Đơn vị tính: Chứng quyền > Số đầu năm,numeric__Đơn vị tính: Chứng quyền > Số đầu năm_1
,,,Số lượng chứng quyền được phép phát hành,Số lượng chứng quyền đang lưu hành,Số lượng chứng quyền được phép phát hành,Số lượng chứng quyền đang lưu hành,,,,
HPG/7M/SSI/C/EU/Cash-13,HPG/7M/SSI/C/EU/Cash-13,HPG/7M/SSI/C/EU/Cash-13,47.000.000,45.138.600,-,-,47000000.0,45138600.0,,
MBB/4M/SSI/C/EU/Cash-13,MBB/4M/SSI/C/EU/Cash-13,MBB/4M/SSI/C/EU/Cash-13,19.000.000,16.098.500,-,-,19000000.0,16098500.0,,
STB/7M/SSI/C/EU/Cash-13,STB/7M/SSI/C/EU/Cash-13,STB/7M/SSI/C/EU/Cash-13,12.000.000,9.224.900,-,-,12000000.0,9224900.0,,
VPB/4M/SSI/C/EU/Cash-13,VPB/4M/SSI/C/EU/Cash-13,VPB/4M/SSI/C/EU/Cash-13,12.000.000,9.964.100,-,-,12000000.0,9964100.0,,
Các chứng quyền khác,Các chứng quyền khác,Các chứng quyền khác,333.000.000,202.921.700,338.500.000,165.368.600,333000000.0,202921700.0,338500000.0,165368600.0
Tổng cộng,Tổng cộng,Tổng cộng,423.000.000,283.347.800,338.500.000,165.368.600,423000000.0,283347800.0,338500000.0,165368600.0
