row_label_raw,row_label_full,Mã số > 40 > 41,CHỈ TIÊU > III. Tiền và các khoản tương đương tiền cuối năm của khách hàng (40 = 20 + 30) > Tiền gửi ngân hàng cuối năm:,Thuyết minh,Năm nay > 4.715.407.521.167,Năm trước > 7.246.465.212.655,numeric__CHỈ TIÊU > III. Tiền và các khoản tương đương tiền cuối năm của khách hàng (40 = 20 + 30) > Tiền gửi ngân hàng cuối năm:,numeric__Thuyết minh,numeric__Năm nay > 4.715.407.521.167,numeric__Năm trước > 7.246.465.212.655
42,42,42,- Tiền gửi của Nhà đầu tư về giao dịch chứng khoán theo phương thức CTCK quản lý Trong đó: Tiền gửi ký quỹ của Nhà đầu tư tại VSD,30.11,4.701.021.068.513,7.217.469.786.713,,3011.0,4701021068513.0,7217469786713.0
43,43,43,- Tiền gửi tổng hợp giao dịch chứng khoán cho khách hàng,30.11,686.416.332.634,744.150.173.589,,3011.0,686416332634.0,744150173589.0
45,45,45,- Tiền gửi của Tổ chức phát hành,30.12,9.594.783.385,17.818.952.433,,3012.0,9594783385.0,17818952433.0
,,,,,4.791.669.269,11.176.473.509,,,4791669269.0,11176473509.0
