row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VNDNăm trước,numeric__Năm nay,numeric__Đơn vị tính: VNDNăm trước
Chênh lệch lỗ tỷ giá hối đoái đã và chưa thực hiện,Chênh lệch lỗ tỷ giá hối đoái đã và chưa thực hiện,Chênh lệch lỗ tỷ giá hối đoái đã và chưa thực hiện,123.981.791.060,37.681.359.241,123981791060.0,37681359241.0
Chi phí lãi trái phiếu phát hành,Chi phí lãi trái phiếu phát hành,Chi phí lãi trái phiếu phát hành,-,14.713.190.434,,14713190434.0
Chi phí lãi vay ngắn hạn,Chi phí lãi vay ngắn hạn,Chi phí lãi vay ngắn hạn,1.030.649.945.603,1.015.145.295.413,1030649945603.0,1015145295413.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,261.003.468.575,47.056.563.263,261003468575.0,47056563263.0
Tổng cộng,Tổng cộng,Tổng cộng,1.415.635.205.238,1.114.596.408.351,1415635205238.0,1114596408351.0
