row_label_raw,row_label_full,CHỈ TIÊU,Thuyết minh,Số dư đầu năm > Ngày 01 tháng 01 năm 2021 > VND,Số dư đầu năm > Ngày 01 tháng 01 năm 2022 > VND,Số tăng/giảm > Năm trước > Tăng > VND,Số tăng/giảm > Năm trước > Giảm > VND,Số tăng/giảm > Năm nay > Tăng > VND,Số tăng/giảm > Năm nay > Giảm > VND,Số dư cuối năm > Ngày 31 tháng 12 năm 2021 > VND,Số dư cuối năm > Ngày 31 tháng 12 năm 2022 > VND,numeric__Thuyết minh,numeric__Số dư đầu năm > Ngày 01 tháng 01 năm 2021 > VND,numeric__Số dư đầu năm > Ngày 01 tháng 01 năm 2022 > VND,numeric__Số tăng/giảm > Năm trước > Tăng > VND,numeric__Số tăng/giảm > Năm trước > Giảm > VND,numeric__Số tăng/giảm > Năm nay > Tăng > VND,numeric__Số tăng/giảm > Năm nay > Giảm > VND,numeric__Số dư cuối năm > Ngày 31 tháng 12 năm 2021 > VND,numeric__Số dư cuối năm > Ngày 31 tháng 12 năm 2022 > VND
A,A,A,B,1,2,3,4,5,6,7,8,,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0
II. LỔ TOÀN DIỆN KHẮC1. Lãi/(lö) từ đánh giả lại các tài sản tài chính AFS,II. LỔ TOÀN DIỆN KHẮC1. Lãi/(lö) từ đánh giả lại các tài sản tài chính AFS,II. LỔ TOÀN DIỆN KHẮC1. Lãi/(lö) từ đánh giả lại các tài sản tài chính AFS,41,(4.722.276.606),(3.793.033.106),929.243.500,-,4.320.734.436,(6.814.087.170),(3.793.033.106),(6.286.385.840),41.0,-4722276606.0,-3793033106.0,929243500.0,,4320734436.0,-6814087170.0,-3793033106.0,-6286385840.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,,(4.722.276.606),(3.793.033.106),929.243.500,-,4.320.734.436,(6.814.087.170),(3.793.033.106),(6.286.385.840),,-4722276606.0,-3793033106.0,929243500.0,,4320734436.0,-6814087170.0,-3793033106.0,-6286385840.0
