row_label_raw,row_label_full,col_0,Khối lượnggiao dịch thực hiệntrong năm(đơn vị),Giá trịgiao dịch thực hiệntrong năm(VND),numeric__Khối lượnggiao dịch thực hiệntrong năm(đơn vị),numeric__Giá trịgiao dịch thực hiệntrong năm(VND)
a. Của Công ty- Cổ phiếu- Trái phiếu- Chứng khoán khác,a. Của Công ty- Cổ phiếu- Trái phiếu- Chứng khoán khác,a. Của Công ty- Cổ phiếu- Trái phiếu- Chứng khoán khác,1.687.164.923434.122.250671.009.227582.033.446,218.923.200.836.02516.796.261.233.181139.281.163.216.30762.845.776.386.537,1.6871649234341222e+36,2.1892320083602515e+57
b. Của nhà đầu tư- Cổ phiếu- Trái phiếu- Chứng khoán khác,b. Của nhà đầu tư- Cổ phiếu- Trái phiếu- Chứng khoán khác,b. Của nhà đầu tư- Cổ phiếu- Trái phiếu- Chứng khoán khác,34.320.054.89333.322.846.17064.767.729932.440.994,1.814.855.708.445.776910.844.819.951.3527.053.900.967.894896.956.987.526.530,3.4320054893333226e+38,1.814855708445777e+58
Tổng cộng,Tổng cộng,Tổng cộng,36.007.219.816,2.033.778.909.281.801,36007219816.0,2033778909281801.0
