row_label_raw,row_label_full,col_0,Số cuối năm > Số lượng,Số cuối năm > Giá mua,Số cuối năm > Giá trị giảm giá,Số đầu năm > Số lượng,Số đầu năm > Giá mua,Số đầu năm > Giá trị giảm giá,numeric__Số cuối năm > Số lượng,numeric__Số cuối năm > Giá mua,numeric__Số cuối năm > Giá trị giảm giá,numeric__Số đầu năm > Số lượng,numeric__Số đầu năm > Giá mua,numeric__Số đầu năm > Giá trị giảm giá
Heliomam,Heliomam,Heliomam,55.625,11.013.850.125,(11.013.850.125),55.625,11.013.850.000,(11.013.850.000),55625.0,11013850125.0,-11013850125.0,55625.0,11013850000.0,-11013850000.0
RICONS,RICONS,RICONS,1.520,130.312.002,(31.512.002),1.216,130.311.996,(51.271.996),1520.0,130312002.0,-31512002.0,1216.0,130311996.0,-51271996.0
OCB,OCB,OCB,-,-,-,41.000,1.128.635.290,(9.335.290),,,,41000.0,1128635290.0,-9335290.0
PLC,PLC,PLC,37.700,1.390.160.000,(541.910.000),-,-,-,37700.0,1390160000.0,-541910000.0,,,
VHM,VHM,VHM,12.380.000,1.006.692.949.273,(412.452.949.273),7.524.670,619.423.695.022,(2.400.755.022),12380000.0,1006692949273.0,-412452949273.0,7524670.0,619423695022.0,-2400755022.0
TCB,TCB,TCB,148.600,7.145.949.263,(3.304.639.263),100.700,5.221.660.000,(186.660.000),148600.0,7145949263.0,-3304639263.0,100700.0,5221660000.0,-186660000.0
Khác,Khác,Khác,1.855.429,99.465.830.715,(28.000.006.265),778.478,51.722.969.680,(2.947.985.047),1855429.0,99465830715.0,-28000006265.0,778478.0,51722969680.0,-2947985047.0
Tổng,Tổng,Tổng,14.478.874,1.125.839.051.378,(455.344.866.928),8.501.689,688.641.121.988,(16.609.857.355),14478874.0,1125839051378.0,-455344866928.0,8501689.0,688641121988.0,-16609857355.0
