row_label_raw,row_label_full,col_0,Trang,numeric__Trang
Thông tin chung,Thông tin chung,Thông tin chung,1 - 2,
Báo cáo của Ban Tổng Giám đốc,Thông tin chung > Báo cáo của Ban Tổng Giám đốc,Báo cáo của Ban Tổng Giám đốc,3,3.0
Báo cáo kiểm toán độc lập,Báo cáo kiểm toán độc lập,Báo cáo kiểm toán độc lập,4 - 5,
Báo cáo tình hình tài chính hợp nhất,Báo cáo tình hình tài chính hợp nhất,Báo cáo tình hình tài chính hợp nhất,6 - 11,
Báo cáo kết quả hoạt động hợp nhất,Báo cáo kết quả hoạt động hợp nhất,Báo cáo kết quả hoạt động hợp nhất,12 - 14,
Báo cáo lưu chuyển tiền tệ hợp nhất,Báo cáo lưu chuyển tiền tệ hợp nhất,Báo cáo lưu chuyển tiền tệ hợp nhất,15 - 18,
Báo cáo tình hình biến động vốn chủ sở hữu hợp nhất,Báo cáo tình hình biến động vốn chủ sở hữu hợp nhất,Báo cáo tình hình biến động vốn chủ sở hữu hợp nhất,19 - 20,
Thuyết minh báo cáo tài chính hợp nhất,Thuyết minh báo cáo tài chính hợp nhất,Thuyết minh báo cáo tài chính hợp nhất,21 - 96,
