row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày,Năm tài chính kết thúc ngày_1,numeric__Năm tài chính kết thúc ngày,numeric__Năm tài chính kết thúc ngày_1
,,,30.9.2024VND,30.9.2023VND,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,118.500.000.000,-,118500000000.0,
Tăng,Tăng,Tăng,283.500.000.000,118.500.000.000,283500000000.0,118500000000.0
Giảm,Giảm,Giảm,(28.000.000.000),-,-28000000000.0,
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,374.000.000.000,118.500.000.000,374000000000.0,118500000000.0
