row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày,Năm tài chính kết thúc ngày_1,numeric__Năm tài chính kết thúc ngày,numeric__Năm tài chính kết thúc ngày_1
,,,30.9.2024VND,30.9.2023VND,,
Lãi chênh lệch tỷ giá hối đoái đã thực hiện,Lãi chênh lệch tỷ giá hối đoái đã thực hiện,Lãi chênh lệch tỷ giá hối đoái đã thực hiện,335.971.784.697,224.243.067.662,335971784697.0,224243067662.0
Lợi nhuận được chia (Thuyết minh 35(a)),Lợi nhuận được chia (Thuyết minh 35(a)),Lợi nhuận được chia (Thuyết minh 35(a)),298.441.792.270,569.219.313.947,298441792270.0,569219313947.0
Lãi thu từ khách hàng chậm thanh toán,Lãi thu từ khách hàng chậm thanh toán,Lãi thu từ khách hàng chậm thanh toán,9.980.309.748,196.103.790,9980309748.0,196103790.0
"Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay",7.974.056.145,3.493.917.031,7974056145.0,3493917031.0
Chiết khấu thanh toán được hưởng,Chiết khấu thanh toán được hưởng,Chiết khấu thanh toán được hưởng,570.151.847,507.100.827,570151847.0,507100827.0
Lãi từ việc đầu tư,Lãi từ việc đầu tư,Lãi từ việc đầu tư,-,1.076.750.000,,1076750000.0
Lãi thuần do đánh giá lại các khoản có gốc ngoại tệ cuối năm,Lãi thuần do đánh giá lại các khoản có gốc ngoại tệ cuối năm,Lãi thuần do đánh giá lại các khoản có gốc ngoại tệ cuối năm,-,2.114.003.286,,2114003286.0
,,,652.938.094.707,800.850.256.543,652938094707.0,800850256543.0
