row_label_raw,row_label_full,col_0,Tại ngày 30.9.2024,Tại ngày 30.9.2024_1,Tại ngày 30.9.2023,Tại ngày 30.9.2023_1,numeric__Tại ngày 30.9.2024,numeric__Tại ngày 30.9.2024_1,numeric__Tại ngày 30.9.2023,numeric__Tại ngày 30.9.2023_1
,,,Cổ phiếu phổ thông,Cổ phiếu ưu đãi,Cổ phiếu phổ thông,Cổ phiếu ưu đãi,,,,
Số lượng cổ phiếu đăng ký,Số lượng cổ phiếu đăng ký,Số lượng cổ phiếu đăng ký,615.982.309,-,615.982.309,-,615982309.0,,615982309.0,
Số lượng cổ phiếu đã phát hành,Số lượng cổ phiếu đã phát hành,Số lượng cổ phiếu đã phát hành,615.982.309,-,615.982.309,-,615982309.0,,615982309.0,
Số lượng cổ phiếu đang lưu hành,Số lượng cổ phiếu đang lưu hành,Số lượng cổ phiếu đang lưu hành,615.982.309,-,615.982.309,-,615982309.0,,615982309.0,
