row_label_raw,row_label_full,col_0,30.9.2024VND,30.9.2023VND,numeric__30.9.2024VND,numeric__30.9.2023VND
Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,,
Công ty TNHH MTV SMC Đà Nẵng,Bên thứ ba > Công ty TNHH MTV SMC Đà Nẵng,Công ty TNHH MTV SMC Đà Nẵng,40.000.000.000,-,40000000000.0,
Công Ty Cổ Phần Ddecor,Bên thứ ba > Công Ty Cổ Phần Ddecor,Công Ty Cổ Phần Ddecor,4.445.476.905,4.508.131.372,4445476905.0,4508131372.0
Công ty Cổ phần Gạch Granit Nam Định,Bên thứ ba > Công ty Cổ phần Gạch Granit Nam Định,Công ty Cổ phần Gạch Granit Nam Định,3.855.134.448,3.928.890.565,3855134448.0,3928890565.0
Công ty TNHH Thương mại và Dịch vụKim Lâm,Bên thứ ba > Công ty TNHH Thương mại và Dịch vụKim Lâm,Công ty TNHH Thương mại và Dịch vụKim Lâm,-,2.915.783.476,,2915783476.0
Khác,Bên thứ ba > Khác,Khác,36.076.746.514,15.196.809.580,36076746514.0,15196809580.0
Bên liên quan (Thuyết minh 35(b)),Bên thứ ba > Bên liên quan (Thuyết minh 35(b)),Bên liên quan (Thuyết minh 35(b)),451.316.851.889,-,451316851889.0,
,,,535.694.209.756,26.549.614.993,535694209756.0,26549614993.0
