row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày,Năm tài chính kết thúc ngày_1,numeric__Năm tài chính kết thúc ngày,numeric__Năm tài chính kết thúc ngày_1
,,,30.9.2024VND,30.9.2023VND,,
Giá vốn của hàng hóa đã bán,Giá vốn của hàng hóa đã bán,Giá vốn của hàng hóa đã bán,47.709.643.687.322,36.410.957.999.503,47709643687322.0,36410957999503.0
Giá vốn của thành phẩm đã bán,Giá vốn của thành phẩm đã bán,Giá vốn của thành phẩm đã bán,15.767.927.389.328,14.129.805.609.860,15767927389328.0,14129805609860.0
Giá vốn của dịch vụ đã cung cấp,Giá vốn của dịch vụ đã cung cấp,Giá vốn của dịch vụ đã cung cấp,1.388.115.063,1.438.298.509,1388115063.0,1438298509.0
Hoàn nhập dự phòng giảm giá hàng tồn kho (Thuyết minh 9),Hoàn nhập dự phòng giảm giá hàng tồn kho (Thuyết minh 9),Hoàn nhập dự phòng giảm giá hàng tồn kho (Thuyết minh 9),(5.160.143.430),(65.574.453.374),-5160143430.0,-65574453374.0
,,,63.473.799.048.283,50.476.627.454.498,63473799048283.0,50476627454498.0
