row_label_raw,row_label_full,col_0,30.9.2024VND,30.9.2023VND,numeric__30.9.2024VND,numeric__30.9.2023VND
Bên thứ ba,Bên thứ ba,Bên thứ ba,1.952.443.626.813,1.554.983.637.140,1952443626813.0,1554983637140.0
Bên liên quan (Thuyết minh 35(b)),Bên liên quan (Thuyết minh 35(b)),Bên liên quan (Thuyết minh 35(b)),7.384.865.082.322,5.861.211.828.674,7384865082322.0,5861211828674.0
,,,9.337.308.709.135,7.416.195.465.814,9337308709135.0,7416195465814.0
