row_label_raw,row_label_full,Công ty TNHH Một thành viên Hoa SenBình Định,515.644.210.398,334.337.182.195,numeric__515.644.210.398,numeric__334.337.182.195
Công ty Trách nhiệm hữu hạn Một thành viênHoa Sen Nhơn Hội - Bình Định,Công ty Trách nhiệm hữu hạn Một thành viênHoa Sen Nhơn Hội - Bình Định,Công ty Trách nhiệm hữu hạn Một thành viênHoa Sen Nhơn Hội - Bình Định,279.469.923.544,253.940.389.459,279469923544.0,253940389459.0
Công ty Trách nhiệm hữu hạn Một thành viênHoa Sen Hà Nam,Công ty Trách nhiệm hữu hạn Một thành viênHoa Sen Hà Nam,Công ty Trách nhiệm hữu hạn Một thành viênHoa Sen Hà Nam,83.989.192.704,111.279.330.138,83989192704.0,111279330138.0
Công ty Trách nhiệm hữu hạn Một thành viênVật liệu Xây dựng Hoa Sen Yên Bái,Công ty Trách nhiệm hữu hạn Một thành viênVật liệu Xây dựng Hoa Sen Yên Bái,Công ty Trách nhiệm hữu hạn Một thành viênVật liệu Xây dựng Hoa Sen Yên Bái,28.634.237.199,20.317.701.360,28634237199.0,20317701360.0
Công ty Cổ Phần Hoa Sen Yên Bái,Công ty Cổ Phần Hoa Sen Yên Bái,Công ty Cổ Phần Hoa Sen Yên Bái,3.200.169.086,-,3200169086.0,
Công ty Cổ phần Nhựa Hoa Sen,Công ty Cổ phần Nhựa Hoa Sen,Công ty Cổ phần Nhựa Hoa Sen,729.882.822,505.888.267,729882822.0,505888267.0
Bên liên quan khác,Bên liên quan khác,Bên liên quan khác,Bên liên quan khác,Bên liên quan khác,,
Công ty TNHH Tập đoàn Đầu Tư Hoa Sen,Bên liên quan khác > Công ty TNHH Tập đoàn Đầu Tư Hoa Sen,Công ty TNHH Tập đoàn Đầu Tư Hoa Sen,3.836.728.618,4.927.051.994,3836728618.0,4927051994.0
Công ty TNHH Một thành viên Đầu tưHoa Sen Nghệ An,Bên liên quan khác > Công ty TNHH Một thành viên Đầu tưHoa Sen Nghệ An,Công ty TNHH Một thành viên Đầu tưHoa Sen Nghệ An,48.168.000,7.879.921,48168000.0,7879921.0
,,,915.552.512.371,725.315.423.334,915552512371.0,725315423334.0
