row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày,Năm tài chính kết thúc ngày_1,numeric__Năm tài chính kết thúc ngày,numeric__Năm tài chính kết thúc ngày_1
,,,30.9.2024VND,30.9.2023VND,,
Lãi tiền vay,Lãi tiền vay,Lãi tiền vay,131.805.003.372,184.694.883.045,131805003372.0,184694883045.0
Lỗ chênh lệch tỷ giá hối đoái đã thực hiện,Lỗ chênh lệch tỷ giá hối đoái đã thực hiện,Lỗ chênh lệch tỷ giá hối đoái đã thực hiện,112.642.729.238,113.384.659.040,112642729238.0,113384659040.0
Lỗ thuần do đánh giá lại các khoảncó gốc ngoại tệ cuối năm,Lỗ thuần do đánh giá lại các khoảncó gốc ngoại tệ cuối năm,Lỗ thuần do đánh giá lại các khoảncó gốc ngoại tệ cuối năm,4.859.887.308,-,4859887308.0,
Chiết khấu thanh toán,Chiết khấu thanh toán,Chiết khấu thanh toán,2.242.405.800,2.138.062.212,2242405800.0,2138062212.0
,,,251.550.025.718,300.217.604.297,251550025718.0,300217604297.0
