row_label_raw,row_label_full,col_0,col_1,Tại ngày 30.9.2024 > Giá gốc VND,Tại ngày 30.9.2024 > Giá trị ghi số VND,Tại ngày 30.9.2023 > Giá gốc VND,Tại ngày 30.9.2023 > Giá trị ghi số VND,numeric__col_1,numeric__Tại ngày 30.9.2024 > Giá gốc VND,numeric__Tại ngày 30.9.2024 > Giá trị ghi số VND,numeric__Tại ngày 30.9.2023 > Giá gốc VND,numeric__Tại ngày 30.9.2023 > Giá trị ghi số VND
i.,i.,i.,Ngắn hạn,,,,,,,,,
i.,i. > i.,i.,Tiền gửi có kỳ hạn (*),21.278.737.672,21.278.737.672,20.560.958.904,20.560.958.904,,21278737672.0,21278737672.0,20560958904.0,20560958904.0
ii.,ii.,ii.,Dài hạn,,,,,,,,,
ii.,ii. > ii.,ii.,Trái phiếu do Công ty Cổ phần Chứng khoán Agribank phát hành (**),1.000.000.000,1.000.000.000,1.000.000.000,1.000.000.000,,1000000000.0,1000000000.0,1000000000.0,1000000000.0
(*),(*),(*),"Tại ngày 30 tháng 9 năm 2024, tiền gửi có kỳ hạn thể hiện giá trị của khoản tiền gửi bằng Đồng Việt Nam có kỳ hạn gốc trên 3 tháng và kỳ hạn còn lại không quá 12 tháng tại ngân hàng thương mại và hưởng lãi suất 2,9%/năm (tại ngày 30 tháng 9 năm 2023: từ 5,4%/năm đến 5,7%/năm).","Tại ngày 30 tháng 9 năm 2024, tiền gửi có kỳ hạn thể hiện giá trị của khoản tiền gửi bằng Đồng Việt Nam có kỳ hạn gốc trên 3 tháng và kỳ hạn còn lại không quá 12 tháng tại ngân hàng thương mại và hưởng lãi suất 2,9%/năm (tại ngày 30 tháng 9 năm 2023: từ 5,4%/năm đến 5,7%/năm).","Tại ngày 30 tháng 9 năm 2024, tiền gửi có kỳ hạn thể hiện giá trị của khoản tiền gửi bằng Đồng Việt Nam có kỳ hạn gốc trên 3 tháng và kỳ hạn còn lại không quá 12 tháng tại ngân hàng thương mại và hưởng lãi suất 2,9%/năm (tại ngày 30 tháng 9 năm 2023: từ 5,4%/năm đến 5,7%/năm).","Tại ngày 30 tháng 9 năm 2024, tiền gửi có kỳ hạn thể hiện giá trị của khoản tiền gửi bằng Đồng Việt Nam có kỳ hạn gốc trên 3 tháng và kỳ hạn còn lại không quá 12 tháng tại ngân hàng thương mại và hưởng lãi suất 2,9%/năm (tại ngày 30 tháng 9 năm 2023: từ 5,4%/năm đến 5,7%/năm).","Tại ngày 30 tháng 9 năm 2024, tiền gửi có kỳ hạn thể hiện giá trị của khoản tiền gửi bằng Đồng Việt Nam có kỳ hạn gốc trên 3 tháng và kỳ hạn còn lại không quá 12 tháng tại ngân hàng thương mại và hưởng lãi suất 2,9%/năm (tại ngày 30 tháng 9 năm 2023: từ 5,4%/năm đến 5,7%/năm).",,,,,
(*),(*),(*),"Tại ngày 30 tháng 9 năm 2024 và ngày 30 tháng 9 năm 2023, toàn bộ các hợp đồng tiền gửi có kỳ hạn đã được dùng để làm tài sản thể chấp cho các khoản vay ngân hạn tại Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam (Thuyết minh 18).","Tại ngày 30 tháng 9 năm 2024 và ngày 30 tháng 9 năm 2023, toàn bộ các hợp đồng tiền gửi có kỳ hạn đã được dùng để làm tài sản thể chấp cho các khoản vay ngân hạn tại Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam (Thuyết minh 18).","Tại ngày 30 tháng 9 năm 2024 và ngày 30 tháng 9 năm 2023, toàn bộ các hợp đồng tiền gửi có kỳ hạn đã được dùng để làm tài sản thể chấp cho các khoản vay ngân hạn tại Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam (Thuyết minh 18).","Tại ngày 30 tháng 9 năm 2024 và ngày 30 tháng 9 năm 2023, toàn bộ các hợp đồng tiền gửi có kỳ hạn đã được dùng để làm tài sản thể chấp cho các khoản vay ngân hạn tại Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam (Thuyết minh 18).","Tại ngày 30 tháng 9 năm 2024 và ngày 30 tháng 9 năm 2023, toàn bộ các hợp đồng tiền gửi có kỳ hạn đã được dùng để làm tài sản thể chấp cho các khoản vay ngân hạn tại Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam (Thuyết minh 18).",,,,,
(**),(**),(**),"Trái phiếu có kỳ hạn gốc là 7 năm kể từ ngày phát hành là ngày 24 tháng 9 năm 2019, phát hành bằng Đồng Việt Nam và hưởng lãi suất được tính theo bình quân lãi suất tiền gửi tiết kiệm cá nhân bằng Đồng Việt Nam kỳ hạn 12 tháng của bón (4) ngân hàng (Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam, Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam, Ngân Hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam) cộng biên độ hàng năm là 1,2%.","Trái phiếu có kỳ hạn gốc là 7 năm kể từ ngày phát hành là ngày 24 tháng 9 năm 2019, phát hành bằng Đồng Việt Nam và hưởng lãi suất được tính theo bình quân lãi suất tiền gửi tiết kiệm cá nhân bằng Đồng Việt Nam kỳ hạn 12 tháng của bón (4) ngân hàng (Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam, Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam, Ngân Hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam) cộng biên độ hàng năm là 1,2%.","Trái phiếu có kỳ hạn gốc là 7 năm kể từ ngày phát hành là ngày 24 tháng 9 năm 2019, phát hành bằng Đồng Việt Nam và hưởng lãi suất được tính theo bình quân lãi suất tiền gửi tiết kiệm cá nhân bằng Đồng Việt Nam kỳ hạn 12 tháng của bón (4) ngân hàng (Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam, Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam, Ngân Hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam) cộng biên độ hàng năm là 1,2%.","Trái phiếu có kỳ hạn gốc là 7 năm kể từ ngày phát hành là ngày 24 tháng 9 năm 2019, phát hành bằng Đồng Việt Nam và hưởng lãi suất được tính theo bình quân lãi suất tiền gửi tiết kiệm cá nhân bằng Đồng Việt Nam kỳ hạn 12 tháng của bón (4) ngân hàng (Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam, Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam, Ngân Hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam) cộng biên độ hàng năm là 1,2%.","Trái phiếu có kỳ hạn gốc là 7 năm kể từ ngày phát hành là ngày 24 tháng 9 năm 2019, phát hành bằng Đồng Việt Nam và hưởng lãi suất được tính theo bình quân lãi suất tiền gửi tiết kiệm cá nhân bằng Đồng Việt Nam kỳ hạn 12 tháng của bón (4) ngân hàng (Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam, Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam, Ngân Hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam) cộng biên độ hàng năm là 1,2%.",,,,,
