row_label_raw,row_label_full,col_0,Tại ngày 30.9.2024 > Giá trị VND,Tại ngày 30.9.2024 > Dự phòng VND,Tại ngày 30.9.2023 > Giá trị VND,Tại ngày 30.9.2023 > Dự phòng VND,numeric__Tại ngày 30.9.2024 > Giá trị VND,numeric__Tại ngày 30.9.2024 > Dự phòng VND,numeric__Tại ngày 30.9.2023 > Giá trị VND,numeric__Tại ngày 30.9.2023 > Dự phòng VND
Đặt cọc thuê mặt bằng,Đặt cọc thuê mặt bằng,Đặt cọc thuê mặt bằng,91.484.245.800,-,127.931.524.246,-,91484245800.0,,127931524246.0,
Tạm ứng đề mua đất (*),Tạm ứng đề mua đất (*),Tạm ứng đề mua đất (*),58.438.165.400,-,-,-,58438165400.0,,,
Khác,Khác,Khác,25.818.775.000,-,13.000.000.000,-,25818775000.0,,13000000000.0,
,,,175.741.186.200,-,140.931.524.246,-,175741186200.0,,140931524246.0,
"Trong đó,Bên thứ ba","Trong đó,Bên thứ ba","Trong đó,Bên thứ ba",126.723.761.200,-,136.506.324.246,-,126723761200.0,,136506324246.0,
Bên liên quan(Thuyết minh 35(b)),Bên liên quan(Thuyết minh 35(b)),Bên liên quan(Thuyết minh 35(b)),49.017.425.000,-,4.425.200.000,-,49017425000.0,,4425200000.0,
,,,175.741.186.200,-,140.931.524.246,-,175741186200.0,,140931524246.0,
