row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày,Năm tài chính kết thúc ngày_1,numeric__Năm tài chính kết thúc ngày,numeric__Năm tài chính kết thúc ngày_1
,,,30.9.2024VND,30.9.2023VND,,
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,140.423.962.462,87.843.401.610,140423962462.0,87843401610.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,39.716.220.954,31.977.383.698,39716220954.0,31977383698.0
Chi phí thuê văn phòng và thiết bị,Chi phí thuê văn phòng và thiết bị,Chi phí thuê văn phòng và thiết bị,23.467.211.958,18.953.626.090,23467211958.0,18953626090.0
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,16.994.995.197,30.162.020.849,16994995197.0,30162020849.0
Chi phí công tác,Chi phí công tác,Chi phí công tác,11.596.418.354,8.118.742.665,11596418354.0,8118742665.0
Chi phí tiếp khách,Chi phí tiếp khách,Chi phí tiếp khách,10.892.997.524,10.677.349.360,10892997524.0,10677349360.0
Khác,Khác,Khác,65.275.893.523,54.820.761.323,65275893523.0,54820761323.0
,,,308.367.699.972,242.553.285.595,308367699972.0,242553285595.0
