row_label_raw,row_label_full,col_0,Dự phòngchungtriệu đồng,Dự phòngcụ thểtriệu đồng,Tổng cộngtriệu đồng,numeric__Dự phòngchungtriệu đồng,numeric__Dự phòngcụ thểtriệu đồng,numeric__Tổng cộngtriệu đồng
Số dư tại ngày 1 tháng 1 năm 2017,Số dư tại ngày 1 tháng 1 năm 2017,Số dư tại ngày 1 tháng 1 năm 2017,4.765.011,1.982.674,6.747.685,4765011.0,1982674.0,6747685.0
Dự phòng rủi ro trích lập trong năm,Dự phòng rủi ro trích lập trong năm,Dự phòng rủi ro trích lập trong năm,995.728,2.554.753,3.550.481,995728.0,2554753.0,3550481.0
Sử dụng dự phòng xử lý rủi ro tín dụng,Sử dụng dự phòng xử lý rủi ro tín dụng,Sử dụng dự phòng xử lý rủi ro tín dụng,-,(2.210.305),(2.210.305),,-2210305.0,-2210305.0
Số dư tại ngày 31 tháng 12 năm 2017,Số dư tại ngày 31 tháng 12 năm 2017,Số dư tại ngày 31 tháng 12 năm 2017,5.760.739,2.327.122,8.087.861,5760739.0,2327122.0,8087861.0
