row_label_raw,row_label_full,Họ và tên,Chức vụ,numeric__Chức vụ
Ông Lê Đức ThọÔng Trần Minh Bình,Ông Lê Đức ThọÔng Trần Minh Bình,Ông Lê Đức ThọÔng Trần Minh Bình,"Tổng Giám đốc (thời giữ chức vụ kể từ ngày 31/10/2018)Tổng Giám đốc (bổ nhiệm Quyền Tổng giám đốc ngày 31/10/2018, bổ nhiệm Tổng giám đốc ngày 8/12/2018)",
Bà Nguyễn Hồng VânÔng Nguyễn Hoàng DũngÔng Nguyễn Đức ThànhÔng Trần Công Quỳnh LânÔng Nguyễn Đình VinhBà Lê Như HoaÔng Hiroshi YamaguchiÔng Nguyễn Hải Hưng,Bà Nguyễn Hồng VânÔng Nguyễn Hoàng DũngÔng Nguyễn Đức ThànhÔng Trần Công Quỳnh LânÔng Nguyễn Đình VinhBà Lê Như HoaÔng Hiroshi YamaguchiÔng Nguyễn Hải Hưng,Bà Nguyễn Hồng VânÔng Nguyễn Hoàng DũngÔng Nguyễn Đức ThànhÔng Trần Công Quỳnh LânÔng Nguyễn Đình VinhBà Lê Như HoaÔng Hiroshi YamaguchiÔng Nguyễn Hải Hưng,Phó Tổng Giám đốc (bổ nhiệm ngày 8/12/2018)Phó Tổng Giám đốcPhó Tổng Giám đốcPhó Tổng Giám đốcPhó Tổng Giám đốcPhó Tổng Giám đốcPhó Tổng Giám đốcKế toán Trường,
