row_label_raw,row_label_full,col_0,Số dưđầu nămtriệu đồng,Phát sinh trong năm > Số phải nộptriệu đồng,Phát sinh trong năm > Số đã nộptriệu đồng,Số dưcuối nămtriệu đồng,numeric__Số dưđầu nămtriệu đồng,numeric__Phát sinh trong năm > Số phải nộptriệu đồng,numeric__Phát sinh trong năm > Số đã nộptriệu đồng,numeric__Số dưcuối nămtriệu đồng
Thuế GTGT,Thuế GTGT,Thuế GTGT,29.712,303.966,314.745,18.933,29712.0,303966.0,314745.0,18933.0
Thuế TNDN,Thuế TNDN,Thuế TNDN,85.636,1.172.217,1.435.911,(178.058),85636.0,1172217.0,1435911.0,-178058.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,130.965,730.066,743.005,118.026,130965.0,730066.0,743005.0,118026.0
,,,246.313,2.206.249,2.493.661,(41.099),246313.0,2206249.0,2493661.0,-41099.0
