row_label_raw,row_label_full,col_0,Quá hạn,Quá hạn_1,Quá hạn_2,Quá hạn_3,Quá hạn_4,numeric__Quá hạn,numeric__Quá hạn_1,numeric__Quá hạn_2,numeric__Quá hạn_3,numeric__Quá hạn_4
,,,Dưới 90 ngày,91-180 ngày,181-360 ngày,Trên 360 ngày,Tổng cộng,,,,,
Cho vay khách hàng,Cho vay khách hàng,Cho vay khách hàng,2.216.424,565.748,245.118,1.445.789,4.473.079,2216424.0,565748.0,245118.0,1445789.0,4473079.0
Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,590.000,-,-,480.850,1.070.850,590000.0,,,480850.0,1070850.0
,,,2.806.424,565.748,245.118,1.926.639,5.543.929,2806424.0,565748.0,245118.0,1926639.0,5543929.0
