row_label_raw,row_label_full,Ông Lê Ngọc Lâm,Tổng Giám đốc - Người đại diện theo pháp luật,numeric__Tổng Giám đốc - Người đại diện theo pháp luật
Ông Trần Phương,Ông Trần Phương,Ông Trần Phương,Phó Tổng Giám đốc,
Ông Lê Trung Thành,Ông Lê Trung Thành,Ông Lê Trung Thành,Phó Tổng Giám đốc,
Ông Nguyễn Thiên Hoàng,Ông Nguyễn Thiên Hoàng,Ông Nguyễn Thiên Hoàng,Phó Tổng Giám đốc,
Ông Trần Long,Ông Trần Long,Ông Trần Long,Phó Tổng Giám đốc,
Ông Hoàng Việt Hùng,Ông Hoàng Việt Hùng,Ông Hoàng Việt Hùng,Phó Tổng Giám đốc,
Ông Phan Thanh Hải,Ông Phan Thanh Hải,Ông Phan Thanh Hải,Phó Tổng Giám đốc,
Bà Nguyễn Thị Quỳnh Giao,Bà Nguyễn Thị Quỳnh Giao,Bà Nguyễn Thị Quỳnh Giao,Phó Tổng Giám đốc,
Ông Đoàn Việt Nam,Ông Đoàn Việt Nam,Ông Đoàn Việt Nam,Phó Tổng Giám đốc (bố nhiệm ngày 30 tháng 1 năm 2024),
Ông Lại Tiến Quân,Ông Lại Tiến Quân,Ông Lại Tiến Quân,Phó Tổng Giám đốc (bố nhiệm ngày 30 tháng 1 năm 2024),
Ông Quách Hùng Hiệp,Ông Quách Hùng Hiệp,Ông Quách Hùng Hiệp,Phó Tổng Giám đốc (miễn nhiệm ngày 30 tháng 1 năm 2024),
Ông Ham Jin Sik,Ông Ham Jin Sik,Ông Ham Jin Sik,Thành viên Ban Điều hành (bố nhiệm ngày 1 tháng 3 năm 2024),
Ông Sung Ki Jung,Ông Sung Ki Jung,Ông Sung Ki Jung,Thành viên Ban Điều hành (chấm dứt Hợp đồng về Thành viên Ban Điều hành BIDV từ ngày 1 tháng 3 năm 2024),
Ông Từ Quốc Học,Ông Từ Quốc Học,Ông Từ Quốc Học,Trường Khối Pháp chế và kiểm soát tuân thủ (nghĩ hưu để hưởng chế độ bảo hiểm xã hội từ ngày 1 tháng 10 năm 2024),
Bà Bùi Thị Hòa,Bà Bùi Thị Hòa,Bà Bùi Thị Hòa,Kế toán trưởng (bố nhiệm ngày 30 tháng 1 năm 2024),
Bà Tạ Thị Hạnh,Bà Tạ Thị Hạnh,Bà Tạ Thị Hạnh,Kế toán trưởng (miễn nhiệm ngày 30 tháng 1 năm 2024),
