row_label_raw,row_label_full,col_0,31/12/2024Triệu VND,31/12/2023Triệu VND,numeric__31/12/2024Triệu VND,numeric__31/12/2023Triệu VND
Chứng khoán nợ,Chứng khoán nợ,Chứng khoán nợ,11.546.091,6.437.202,11546091.0,6437202.0
Chứng khoán Chính phủ,Chứng khoán Chính phủ,Chứng khoán Chính phủ,611.340,1.710.534,611340.0,1710534.0
Chứng khoán Nợ do các TCTD trong nước phát hành,Chứng khoán Nợ do các TCTD trong nước phát hành,Chứng khoán Nợ do các TCTD trong nước phát hành,10.657.351,4.726.490,10657351.0,4726490.0
Chứng khoán Nợ do các TCKT trong nước phát hành,Chứng khoán Nợ do các TCKT trong nước phát hành,Chứng khoán Nợ do các TCKT trong nước phát hành,277.400,178,277400.0,178.0
Chứng khoán vốn,Chứng khoán vốn,Chứng khoán vốn,1.227.249,566.454,1227249.0,566454.0
Chứng khoán Vốn do các TCTD trong nước phát hành,Chứng khoán Vốn do các TCTD trong nước phát hành,Chứng khoán Vốn do các TCTD trong nước phát hành,348.911,109.462,348911.0,109462.0
Chứng khoán Vốn do các TCKT trong nước phát hành,Chứng khoán Vốn do các TCKT trong nước phát hành,Chứng khoán Vốn do các TCKT trong nước phát hành,878.119,456.750,878119.0,456750.0
Chứng khoán Vốn nước ngoài,Chứng khoán Vốn nước ngoài,Chứng khoán Vốn nước ngoài,219,242,219.0,242.0
Dự phòng rủi ro chứng khoán kinh doanh,Dự phòng rủi ro chứng khoán kinh doanh,Dự phòng rủi ro chứng khoán kinh doanh,(39.280),(31.182),-39280.0,-31182.0
Dự phòng giảm giá,Dự phòng giảm giá,Dự phòng giảm giá,(39.280),(31.182),-39280.0,-31182.0
,,,12.734.060,6.972.474,12734060.0,6972474.0
