row_label_raw,row_label_full,col_0,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán_1,Chứng khoán đầu tư sẵn sàng để bán_2,Chứng khoán đầu tư giữ đến ngày đáo hạn,Chứng khoán đầu tư giữ đến ngày đáo hạn_1,Tổng cộng,numeric__Chứng khoán đầu tư sẵn sàng để bán,numeric__Chứng khoán đầu tư sẵn sàng để bán_1,numeric__Chứng khoán đầu tư sẵn sàng để bán_2,numeric__Chứng khoán đầu tư giữ đến ngày đáo hạn,numeric__Chứng khoán đầu tư giữ đến ngày đáo hạn_1,numeric__Tổng cộng
,,,Dự phòng giám giá,Dự phòng chung,Dự phòng cụ thể,Dự phòng chung,Dự phòng cụ thể,Tổng cộng,,,,,,
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,28.372,36.495,621.050,18.425,197.352,901.694,28372.0,36495.0,621050.0,18425.0,197352.0,901694.0
Trích lập/(hoàn nhập) dự phòng,Trích lập/(hoàn nhập) dự phòng,Trích lập/(hoàn nhập) dự phòng,5.633,(14.633),(465.800),(8.900),789.406,305.706,5633.0,-14633.0,-465800.0,-8900.0,789406.0,305706.0
Giảm khác,Giảm khác,Giảm khác,(6.636),-,-,-,-,(6.636),-6636.0,,,,,-6636.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,27.369,21.862,155.250,9.525,986.758,1.200.764,27369.0,21862.0,155250.0,9525.0,986758.0,1200764.0
