row_label_raw,row_label_full,col_0,2024Triệu VND,2023Triệu VND,numeric__2024Triệu VND,numeric__2023Triệu VND
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,31.984.869,27.588.904,31984869.0,27588904.0
- Lợi nhuận trước thuế của các công ty con,- Lợi nhuận trước thuế của các công ty con,- Lợi nhuận trước thuế của các công ty con,(1.215.468),(1.278.582),-1215468.0,-1278582.0
- Các khoản điều chỉnh hợp nhất,- Các khoản điều chỉnh hợp nhất,- Các khoản điều chỉnh hợp nhất,(160.153),395.347,-160153.0,395347.0
Lợi nhuận trước thuế của riêng Ngân hàng,Lợi nhuận trước thuế của riêng Ngân hàng,Lợi nhuận trước thuế của riêng Ngân hàng,30.609.248,26.705.669,30609248.0,26705669.0
- Thu nhập từ cổ tức không chịu thuế,- Thu nhập từ cổ tức không chịu thuế,- Thu nhập từ cổ tức không chịu thuế,(205.774),(327.046),-205774.0,-327046.0
- Các chi phí không được khấu trừ,- Các chi phí không được khấu trừ,- Các chi phí không được khấu trừ,97.678,275.053,97678.0,275053.0
- Chênh lệch tạm thời chi phí dự phòng đầu tư dài hạn theo quy định tại Thông tư 48,- Chênh lệch tạm thời chi phí dự phòng đầu tư dài hạn theo quy định tại Thông tư 48,- Chênh lệch tạm thời chi phí dự phòng đầu tư dài hạn theo quy định tại Thông tư 48,(312),3.632,-312.0,3632.0
Thu nhập chịu thuế ước tính,Thu nhập chịu thuế ước tính,Thu nhập chịu thuế ước tính,30.500.840,26.657.308,30500840.0,26657308.0
- Chi phí thuế TNDN hiện hành ước tính của Ngân hàng,- Chi phí thuế TNDN hiện hành ước tính của Ngân hàng,- Chi phí thuế TNDN hiện hành ước tính của Ngân hàng,6.100.167,5.331.461,6100167.0,5331461.0
- Chi phí thuế TNDN hiện hành của các công ty con,- Chi phí thuế TNDN hiện hành của các công ty con,- Chi phí thuế TNDN hiện hành của các công ty con,284.460,284.250,284460.0,284250.0
Chi phí thuế TNDN trong năm của toàn hệ thống,Chi phí thuế TNDN trong năm của toàn hệ thống,Chi phí thuế TNDN trong năm của toàn hệ thống,6.384.627,5.615.711,6384627.0,5615711.0
Thuế TNDN phải trả đầu năm,Thuế TNDN phải trả đầu năm,Thuế TNDN phải trả đầu năm,3.442.246,2.387.003,3442246.0,2387003.0
Thuế TNDN thực nộp trong năm,Thuế TNDN thực nộp trong năm,Thuế TNDN thực nộp trong năm,(6.884.931),(4.551.443),-6884931.0,-4551443.0
Bù trừ số thuế nộp thừa năm trước,Bù trừ số thuế nộp thừa năm trước,Bù trừ số thuế nộp thừa năm trước,26.653,(16.784),26653.0,-16784.0
Tăng khác,Tăng khác,Tăng khác,5.161,7.759,5161.0,7759.0
Thuế TNDN phải trả thuần cuối năm,Thuế TNDN phải trả thuần cuối năm,Thuế TNDN phải trả thuần cuối năm,2.973.756,3.442.246,2973756.0,3442246.0
