row_label_raw,row_label_full,col_0,1/1/2024,Phát sinh trong năm > Số phải nộp,Phát sinh trong năm > Số đã nộp,31/12/2024Tổng cộng,numeric__1/1/2024,numeric__Phát sinh trong năm > Số phải nộp,numeric__Phát sinh trong năm > Số đã nộp,numeric__31/12/2024Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,
Thuế GTGT,Thuế GTGT,Thuế GTGT,(48.952),1.172.755,(1.141.739),(17.936),-48952.0,1172755.0,-1141739.0,-17936.0
Thuế TNDN,Thuế TNDN,Thuế TNDN,3.442.246,6.416.441,(6.884.931),2.973.756,3442246.0,6416441.0,-6884931.0,2973756.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,187.103,2.032.412,(2.025.182),194.333,187103.0,2032412.0,-2025182.0,194333.0
Các khoản phải nộp khác vàcác khoản phí lệ phí,Các khoản phải nộp khác vàcác khoản phí lệ phí,Các khoản phải nộp khác vàcác khoản phí lệ phí,176.457,78.544,(77.662),177.339,176457.0,78544.0,-77662.0,177339.0
,,,3.756.854,9.700.152,(10.129.514),3.327.492,3756854.0,9700152.0,-10129514.0,3327492.0
