row_label_raw,row_label_full,col_0,31/12/2024Triệu VND,31/12/2023Triệu VND,numeric__31/12/2024Triệu VND,numeric__31/12/2023Triệu VND
Tiền gửi không kỳ hạn của các TCTD khác,Tiền gửi không kỳ hạn của các TCTD khác,Tiền gửi không kỳ hạn của các TCTD khác,122.756.955,60.958.554,122756955.0,60958554.0
- Bằng VND,- Bằng VND,- Bằng VND,100.900.432,57.728.868,100900432.0,57728868.0
- Bằng ngoại tệ,- Bằng ngoại tệ,- Bằng ngoại tệ,21.856.523,3.229.686,21856523.0,3229686.0
Tiền gửi có kỳ hạn của các TCTD khác,Tiền gửi có kỳ hạn của các TCTD khác,Tiền gửi có kỳ hạn của các TCTD khác,82.853.830,82.610.836,82853830.0,82610836.0
- Bằng VND,- Bằng VND,- Bằng VND,71.040.000,69.390.000,71040000.0,69390000.0
- Bằng ngoại tệ,- Bằng ngoại tệ,- Bằng ngoại tệ,11.813.830,13.220.836,11813830.0,13220836.0
,,,205.610.785,143.569.390,205610785.0,143569390.0
Vay các TCTD khác,Vay các TCTD khác,Vay các TCTD khác,27.343.282,38.261.600,27343282.0,38261600.0
- Bằng VND,- Bằng VND,- Bằng VND,13.158.344,4.289.999,13158344.0,4289999.0
"Trong đó: - Vay chiết khấu, tái chiết khấu","Trong đó: - Vay chiết khấu, tái chiết khấu","Trong đó: - Vay chiết khấu, tái chiết khấu",6.589.276,588.434,6589276.0,588434.0
- Bằng ngoại tệ,- Bằng ngoại tệ,- Bằng ngoại tệ,14.184.938,33.971.601,14184938.0,33971601.0
,,,232.954.067,181.830.990,232954067.0,181830990.0
