row_label_raw,row_label_full,Bên liên quan,Số dư,31/12/2023,31/12/2023_1,numeric__Số dư,numeric__31/12/2023,numeric__31/12/2023_1
Bên liên quan,Bên liên quan,Bên liên quan,Số dư,Phải thuTriệu VND,Phải trảTriệu VND,,,
Các công tyliên kết,Bên liên quan > Các công tyliên kết,Các công tyliên kết,- Tiền gửi tại BIDV của các công ty liên kết,,471.442,,,471442.0
Các công tyliên kết,Bên liên quan > Các công tyliên kết,Các công tyliên kết,- Tiền vay từ BIDV của các công ty liên kết,204.932,-,,204932.0,
