row_label_raw,row_label_full,col_0,Dự phòng cụ thể,Dự phòng chung,Tổng cộng,numeric__Dự phòng cụ thể,numeric__Dự phòng chung,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,1.043,83.951,84.994,1043.0,83951.0,84994.0
Trích lập dự phòng,Trích lập dự phòng,Trích lập dự phòng,32,184,216,32.0,184.0,216.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,1.075,84.135,85.210,1075.0,84135.0,85210.0
