row_label_raw,row_label_full,col_0,Dự phòng cụ thể,Dự phòng chung,Tổng cộng,numeric__Dự phòng cụ thể,numeric__Dự phòng chung,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,1.075,84.135,85.210,1075.0,84135.0,85210.0
Trích lập/(hoàn nhập) dự phòng,Trích lập/(hoàn nhập) dự phòng,Trích lập/(hoàn nhập) dự phòng,52,(4.408),(4.356),52.0,-4408.0,-4356.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,1.127,79.727,80.854,1127.0,79727.0,80854.0
