row_label_raw,row_label_full,NÔI DUNG,TRANG,numeric__TRANG
BÁO CÁO CỦA BAN ĐIỀU HÀNH,BÁO CÁO CỦA BAN ĐIỀU HÀNH,BÁO CÁO CỦA BAN ĐIỀU HÀNH,1 - 2,
BÁO CÁO KIỂM TOÁN ĐỘC LẬP,BÁO CÁO KIỂM TOÁN ĐỘC LẬP,BÁO CÁO KIỂM TOÁN ĐỘC LẬP,3 - 4,
BÁO CÁO TÌNH HÌNH TÀI CHÍNH HỢP NHẮT,BÁO CÁO TÌNH HÌNH TÀI CHÍNH HỢP NHẮT,BÁO CÁO TÌNH HÌNH TÀI CHÍNH HỢP NHẮT,5 – 7,
BÁO CÁO KẾT QUẢ HOẠT ĐỘNG HỢP NHẮT,BÁO CÁO TÌNH HÌNH TÀI CHÍNH HỢP NHẮT > BÁO CÁO KẾT QUẢ HOẠT ĐỘNG HỢP NHẮT,BÁO CÁO KẾT QUẢ HOẠT ĐỘNG HỢP NHẮT,8,8.0
BÁO CÁO LƯU CHUYỂN TIỀN TỆ HỢP NHẮT,BÁO CÁO LƯU CHUYỂN TIỀN TỆ HỢP NHẮT,BÁO CÁO LƯU CHUYỂN TIỀN TỆ HỢP NHẮT,9 - 10,
THUYẾT MINH BÁO CÁO TÀI CHÍNH HỢP NHẮT,THUYẾT MINH BÁO CÁO TÀI CHÍNH HỢP NHẮT,THUYẾT MINH BÁO CÁO TÀI CHÍNH HỢP NHẮT,11 - 84,
