row_label_raw,row_label_full,col_0,Dự phòng cụ thể,Dự phòng chung,Tổng cộng,numeric__Dự phòng cụ thể,numeric__Dự phòng chung,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,26.732.264,11.320.475,38.052.739,26732264.0,11320475.0,38052739.0
Số trích lập dự phòng trong năm,Số trích lập dự phòng trong năm,Số trích lập dự phòng trong năm,18.438.614,1.904.685,20.343.299,18438614.0,1904685.0,20343299.0
"Số dự phòng đã sử dụng để xử lý rủi ro (""XLRR"") trong năm","Số dự phòng đã sử dụng để xử lý rủi ro (""XLRR"") trong năm","Số dự phòng đã sử dụng để xử lý rủi ro (""XLRR"") trong năm",(17.924.823),-,(17.924.823),-17924823.0,,-17924823.0
Chênh lệch tỷ giá do quy đổi đơn vị tiên tệ báo cáo,Chênh lệch tỷ giá do quy đổi đơn vị tiên tệ báo cáo,Chênh lệch tỷ giá do quy đổi đơn vị tiên tệ báo cáo,(3.090),935,(2.155),-3090.0,935.0,-2155.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,27.242.965,13.226.095,40.469.060,27242965.0,13226095.0,40469060.0
