row_label_raw,row_label_full,col_0,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán_1,Chứng khoán đầu tư sẵn sàng để bán_2,Chứng khoán đầu tư giữ đến ngày đáo hạn,Chứng khoán đầu tư giữ đến ngày đáo hạn_1,Tổng cộng,numeric__Chứng khoán đầu tư sẵn sàng để bán,numeric__Chứng khoán đầu tư sẵn sàng để bán_1,numeric__Chứng khoán đầu tư sẵn sàng để bán_2,numeric__Chứng khoán đầu tư giữ đến ngày đáo hạn,numeric__Chứng khoán đầu tư giữ đến ngày đáo hạn_1,numeric__Tổng cộng
,,,Dự phòng giảm giá,Dự phòng chung,Dự phòng cụ thể,Dự phòng chung,Dự phòng cụ thể,Tổng cộng,,,,,,
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,,,
Số dư đầu năm(Hoàn nhập)/trích lập dự phòng,Số dư đầu năm(Hoàn nhập)/trích lập dự phòng,Số dư đầu năm(Hoàn nhập)/trích lập dự phòng,28.548(176),41.633(5.138),263.550357.500,47.445(29.020),-197.352,381.176520.518,,,263550357500.0,,-197352.0,381176520518.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,28.372,36.495,621.050,18.425,197.352,901.694,28372.0,36495.0,621050.0,18425.0,197352.0,901694.0
