row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,1.342.422.088.905,1.456.135.572.613,1342422088905.0,1456135572613.0
Trong đó:,Trong đó:,Trong đó:,,,,
Doanh thu hoạt động kinh doanh bất động sản,Trong đó: > Doanh thu hoạt động kinh doanh bất động sản,Doanh thu hoạt động kinh doanh bất động sản,1.111.873.852.439,979.716.124.285,1111873852439.0,979716124285.0
Doanh thu hoạt động xây lắp,Trong đó: > Doanh thu hoạt động xây lắp,Doanh thu hoạt động xây lắp,19.376.180.260,248.429.162.018,19376180260.0,248429162018.0
Doanh thu hoạt động kinh doanh khách sạn,Trong đó: > Doanh thu hoạt động kinh doanh khách sạn,Doanh thu hoạt động kinh doanh khách sạn,60.072.033.760,123.197.642.805,60072033760.0,123197642805.0
"Doanh thu hoạt động cho thuê, tư vấn quản lý và các hoạt động khác","Trong đó: > Doanh thu hoạt động cho thuê, tư vấn quản lý và các hoạt động khác","Doanh thu hoạt động cho thuê, tư vấn quản lý và các hoạt động khác",151.100.022.446,104.792.643.505,151100022446.0,104792643505.0
