row_label_raw,row_label_full,col_0,Bảng cân đối kế toán riêng,Bảng cân đối kế toán riêng_1,Báo cáo kết quả hoạt động kinh doanh riêng,Báo cáo kết quả hoạt động kinh doanh riêng_1,numeric__Bảng cân đối kế toán riêng,numeric__Bảng cân đối kế toán riêng_1,numeric__Báo cáo kết quả hoạt động kinh doanh riêng,numeric__Báo cáo kết quả hoạt động kinh doanh riêng_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,,,,
Thuế TNDN 1% tạm tính cho các khoản khách hàng thanh toán theo tiến độ tại Dự án An Khánh – An Thượng,Tài sản thuế thu nhập hoãn lại > Thuế TNDN 1% tạm tính cho các khoản khách hàng thanh toán theo tiến độ tại Dự án An Khánh – An Thượng,Thuế TNDN 1% tạm tính cho các khoản khách hàng thanh toán theo tiến độ tại Dự án An Khánh – An Thượng,6.462.386.453,11.049.258.255,(4.586.871.802),11.049.258.255,6462386453.0,11049258255.0,-4586871802.0,11049258255.0
Chi phí hoa hồng môi giới liên quan tới các căn hộ chưa bàn giao,Tài sản thuế thu nhập hoãn lại > Chi phí hoa hồng môi giới liên quan tới các căn hộ chưa bàn giao,Chi phí hoa hồng môi giới liên quan tới các căn hộ chưa bàn giao,2.878.407.185,11.672.448.688,(8.794.041.503),11.672.448.688,2878407185.0,11672448688.0,-8794041503.0,11672448688.0
Chi phí sử dụng vốn liên quan tới các căn hộ chưa bàn giao,Tài sản thuế thu nhập hoãn lại > Chi phí sử dụng vốn liên quan tới các căn hộ chưa bàn giao,Chi phí sử dụng vốn liên quan tới các căn hộ chưa bàn giao,2.260.295.702,3.312.561.898,(1.052.266.196),3.312.561.898,2260295702.0,3312561898.0,-1052266196.0,3312561898.0
,,,11.601.089.340,26.034.268.841,,,11601089340.0,26034268841.0,,
Thu nhập/(chi phí) thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại > Thu nhập/(chi phí) thuế thu nhập hoãn lại,Thu nhập/(chi phí) thuế thu nhập hoãn lại,Thu nhập/(chi phí) thuế thu nhập hoãn lại,Thu nhập/(chi phí) thuế thu nhập hoãn lại,(14.433.179.501),26.034.268.841,,,-14433179501.0,26034268841.0
