row_label_raw,row_label_full,TỔNG CỘNG,TỔNG CỘNG_1,TỔNG CỘNG_2,117.642.937.628,81.093.019.821,numeric__TỔNG CỘNG_1,numeric__TỔNG CỘNG_2,numeric__117.642.937.628,numeric__81.093.019.821
Phải trả người bán ngắn hạn (Thuyết minh số 14.1),Phải trả người bán ngắn hạn (Thuyết minh số 14.1),Phải trả người bán ngắn hạn (Thuyết minh số 14.1),Phải trả người bán ngắn hạn (Thuyết minh số 14.1),Phải trả người bán ngắn hạn (Thuyết minh số 14.1),Phải trả người bán ngắn hạn (Thuyết minh số 14.1),Phải trả người bán ngắn hạn (Thuyết minh số 14.1),,,,
Công ty Hà Đô 1,Phải trả người bán ngắn hạn (Thuyết minh số 14.1) > Công ty Hà Đô 1,Công ty Hà Đô 1,Công ty chung thành viên HĐQT (đến ngày 16 tháng 9 năm 2022),Phải trả phí dịch vụ thi công,-,12.011.336.597,,,,12011336597.0
Công ty Quản lý Hà Đô,Phải trả người bán ngắn hạn (Thuyết minh số 14.1) > Công ty Quản lý Hà Đô,Công ty Quản lý Hà Đô,Công ty con,Phải trả phí quản lý,3.183.448.460,1.988.566.542,,,3183448460.0,1988566542.0
Công ty Cổ phần Đầu tư An Lạc,Phải trả người bán ngắn hạn (Thuyết minh số 14.1) > Công ty Cổ phần Đầu tư An Lạc,Công ty Cổ phần Đầu tư An Lạc,Công ty cùng chung thành viên HĐQT,Phải trả phí dịch vụ thi công,2.019.545.459,2.019.545.459,,,2019545459.0,2019545459.0
Công ty 756 Sài Gòn,Phải trả người bán ngắn hạn (Thuyết minh số 14.1) > Công ty 756 Sài Gòn,Công ty 756 Sài Gòn,Công ty con,Phải trả tiền mua sản Thương mại,16.398.795.750,16.398.795.750,,,16398795750.0,16398795750.0
Công ty 756 Sài Gòn,Phải trả người bán ngắn hạn (Thuyết minh số 14.1) > Công ty 756 Sài Gòn,Công ty 756 Sài Gòn,Công ty con,Phải trả phí tư vấn,11.453.653.463,-,,,11453653463.0,
TỔNG CỘNG,Phải trả người bán ngắn hạn (Thuyết minh số 14.1) > TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,33.055.443.132,32.418.244.348,,,33055443132.0,32418244348.0
