row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGẮN HẠN,,2.133.609.681.586,1.838.330.448.750,,,2133609681586.0,1838330448750.0
110,110,110,I. Tiền và các khoản tương đương tiền,4,482.506.152.215,35.544.159.513,,4.0,482506152215.0,35544159513.0
111,111,111,1. Tiền,,111.059.576.873,35.544.159.513,,,111059576873.0,35544159513.0
112,112,112,2. Các khoản tương đương tiền,,371.446.575.342,-,,,371446575342.0,
120,120,120,II. Đầu tư tài chính ngắn hạn,,-,302.189.107.452,,,,302189107452.0
121,121,121,1. Chứng khoán kinh doanh,,-,302.189.107.452,,,,302189107452.0
130,130,130,III. Các khoản phải thu ngắn hạn,,688.951.861.303,617.744.394.938,,,688951861303.0,617744394938.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,5.1,228.605.429.841,176.504.026.013,,51.0,228605429841.0,176504026013.0
132,132,132,2. Trả trước cho người bán ngắn hạn,5.2,298.739.219.992,289.695.010.888,,52.0,298739219992.0,289695010888.0
135,135,135,3. Phải thu về cho vay ngắn hạn,6,58.279.901.708,56.299.901.708,,6.0,58279901708.0,56299901708.0
136,136,136,4. Phải thu ngắn hạn khác,7,184.919.322.180,176.636.250.747,,7.0,184919322180.0,176636250747.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,8,(81.592.012.418),(81.390.794.418),,8.0,-81592012418.0,-81390794418.0
140,140,140,IV. Hàng tồn kho,9,949.988.336.633,868.159.735.589,,9.0,949988336633.0,868159735589.0
141,141,141,1. Hàng tồn kho,,960.212.537.397,868.159.735.589,,,960212537397.0,868159735589.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,,(10.224.200.764),-,,,-10224200764.0,
150,150,150,V. Tài sản ngắn hạn khác,,12.163.331.435,14.693.051.258,,,12163331435.0,14693051258.0
151,151,151,1. Chi phí trả trước ngắn hạn,,85.729.403,136.360.103,,,85729403.0,136360103.0
152,152,152,2. Thuế GTGT được khấu trừ,15,12.009.492.746,14.556.691.155,,15.0,12009492746.0,14556691155.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,15,68.109.286,-,,15.0,68109286.0,
