row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",226.736.146.000,789.913.214.528,226736146000.0,789913214528.0
"Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay",4.922.400.949,2.859.076.835,4922400949.0,2859076835.0
Lãi từ chuyển nhượng chứng khoán kinh doanh,Lãi từ chuyển nhượng chứng khoán kinh doanh,Lãi từ chuyển nhượng chứng khoán kinh doanh,2.972.696.936,12.386.571.361,2972696936.0,12386571361.0
Lãi từ chuyển nhượng cổ phần tại công ty con,Lãi từ chuyển nhượng cổ phần tại công ty con,Lãi từ chuyển nhượng cổ phần tại công ty con,-,17.261.220.000,,17261220000.0
Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,-,30.149.373,,30149373.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,234.631.243.885,822.450.232.097,234631243885.0,822450232097.0
