row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Tiền mặt,Tiền mặt,Tiền mặt,1.591.294.306,4.844.131.488,1591294306.0,4844131488.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,109.468.282.567,30.700.028.025,109468282567.0,30700028025.0
Tiền gửi có kỳ hạn (*),Tiền gửi có kỳ hạn (*),Tiền gửi có kỳ hạn (*),371.446.575.342,-,371446575342.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,482.506.152.215,35.544.159.513,482506152215.0,35544159513.0
