row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Dự án An Khánh – An Thương,Dự án An Khánh – An Thương,Dự án An Khánh – An Thương,41.635.954.006,41.635.954.006,41635954006.0,41635954006.0
Các dự án năng lượng,Các dự án năng lượng,Các dự án năng lượng,36.228.403.642,27.357.678.726,36228403642.0,27357678726.0
Các dự án khác,Các dự án khác,Các dự án khác,609.474.946,186.187.909,609474946.0,186187909.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,78.473.832.594,69.179.820.641,78473832594.0,69179820641.0
