row_label_raw,row_label_full,Bên liên quan > Phải thu ngắn hạn khác (Thuyết minh số 7),Mối quan hệ > Phải thu ngắn hạn khác (Thuyết minh số 7),Nội dung nghiệp vụ > Phải thu ngắn hạn khác (Thuyết minh số 7),Số cuối năm > Phải thu ngắn hạn khác (Thuyết minh số 7),Số đầu năm > Phải thu ngắn hạn khác (Thuyết minh số 7),numeric__Mối quan hệ > Phải thu ngắn hạn khác (Thuyết minh số 7),numeric__Nội dung nghiệp vụ > Phải thu ngắn hạn khác (Thuyết minh số 7),numeric__Số cuối năm > Phải thu ngắn hạn khác (Thuyết minh số 7),numeric__Số đầu năm > Phải thu ngắn hạn khác (Thuyết minh số 7)
Công ty Năng lượng Hà Đô,Công ty Năng lượng Hà Đô,Công ty Năng lượng Hà Đô,Công ty con,Lợi nhuận được chia phải thu,44.984.000.000,-,,,44984000000.0,
Công ty Hà Đô Bình Thuận,Công ty Hà Đô Bình Thuận,Công ty Hà Đô Bình Thuận,Công ty con,Lợi nhuận được chia phải thu,33.000.000.000,37.000.000.000,,,33000000000.0,37000000000.0
Công ty Thiết bị Giáo dục 1,Công ty Thiết bị Giáo dục 1,Công ty Thiết bị Giáo dục 1,Công ty con,Phải thu lãi cho vay,-,3.260.801.372,,,,3260801372.0
Công ty Surya,Công ty Surya,Công ty Surya,Công ty con,Phải thu lãi cho vay,665.424.657,665.424.657,,,665424657.0,665424657.0
Công ty Surya,Công ty Surya,Công ty Surya,Công ty con,Phải thu khoản chỉ hộ,163.032.696,163.032.696,,,163032696.0,163032696.0
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Phải thu lãi cho vay,2.037.580.275,883.761.096,,,2037580275.0,883761096.0
Công ty Bình An Riverside,Công ty Bình An Riverside,Công ty Bình An Riverside,Công ty con,Thu chỉ hộ,-,2.853.000.000,,,,2853000000.0
Ông Chu Tuấn Anh,Ông Chu Tuấn Anh,Ông Chu Tuấn Anh,Phó Tổng Giám đốc,Tạm ứng,5.500.000,-,,,5500000.0,
Ông Nguyễn Trọng Minh,Ông Nguyễn Trọng Minh,Ông Nguyễn Trọng Minh,Phó chủ tịch HĐQT kiểm Phó Tổng Giám đốc,Tạm ứng dự án,36.787.400.000,36.267.000.000,,,36787400000.0,36267000000.0
