row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Công ty TNHH Vật tư Nông nghiệp Hưng Thạnh,Công ty TNHH Vật tư Nông nghiệp Hưng Thạnh,Công ty TNHH Vật tư Nông nghiệp Hưng Thạnh,49.757.825.250,-,49757825250.0,
Công ty TNHH Thương mại Dịch vụ Xuất nhập khẩuPhân bón Thế Mẫn,Công ty TNHH Thương mại Dịch vụ Xuất nhập khẩuPhân bón Thế Mẫn,Công ty TNHH Thương mại Dịch vụ Xuất nhập khẩuPhân bón Thế Mẫn,48.151.902.000,-,48151902000.0,
Công ty TNHH Thương mại Dịch vụ Minh Khoa,Công ty TNHH Thương mại Dịch vụ Minh Khoa,Công ty TNHH Thương mại Dịch vụ Minh Khoa,47.659.183.932,10.014.472.939,47659183932.0,10014472939.0
Công ty TNHH MTV Kim Hoàng Đồng Tháp,Công ty TNHH MTV Kim Hoàng Đồng Tháp,Công ty TNHH MTV Kim Hoàng Đồng Tháp,33.628.035.500,-,33628035500.0,
Công ty TNHH Thương mại Dịch vụ Tân Trí Phát,Công ty TNHH Thương mại Dịch vụ Tân Trí Phát,Công ty TNHH Thương mại Dịch vụ Tân Trí Phát,32.269.170.000,-,32269170000.0,
Công ty TNHH Thương mại Dịch vụ Huy Chính,Công ty TNHH Thương mại Dịch vụ Huy Chính,Công ty TNHH Thương mại Dịch vụ Huy Chính,30.648.292.000,32.757.812.050,30648292000.0,32757812050.0
Các khách hàng khác,Các khách hàng khác,Các khách hàng khác,436.304.785.436,256.132.614.917,436304785436.0,256132614917.0
,,,678.419.194.118,298.904.899.906,678419194118.0,298904899906.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải thu ngắn hạn của khách hàng là các bên liên quan (Chi tiết tại Thuyết minh số 39),Trong đó: > Phải thu ngắn hạn của khách hàng là các bên liên quan (Chi tiết tại Thuyết minh số 39),Phải thu ngắn hạn của khách hàng là các bên liên quan (Chi tiết tại Thuyết minh số 39),91.350.626,907.961.300,91350626.0,907961300.0
