row_label_raw,row_label_full,col_0,Số đầu năm > Giá trị,Số đầu năm > VND Số có khả năng trả nợ,Trong năm > Tăng,Trong năm > VND Giám,Số cuối năm > Giá trị,Số cuối năm > VND Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > VND Số có khả năng trả nợ,numeric__Trong năm > Tăng,numeric__Trong năm > VND Giám,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > VND Số có khả năng trả nợ
Vay dài hạn,Vay dài hạn,Vay dài hạn,177.041.208.006,177.041.208.006,3.085.829.485,64.587.509.991,115.539.527.500,115.539.527.500,177041208006.0,177041208006.0,3085829485.0,64587509991.0,115539527500.0,115539527500.0
Ngân hàng TMCP Ngoại thương Việt Nam - Chi nhánh Thủ Thiêm (i),Ngân hàng TMCP Ngoại thương Việt Nam - Chi nhánh Thủ Thiêm (i),Ngân hàng TMCP Ngoại thương Việt Nam - Chi nhánh Thủ Thiêm (i),173.589.000.000,173.589.000.000,-,63.124.000.000,110.465.000.000,110.465.000.000,173589000000.0,173589000000.0,,63124000000.0,110465000000.0,110465000000.0
Ngân hàng TMCP Công thương Việt Nam - Chi nhánh Bạc Liêu (ii),Ngân hàng TMCP Công thương Việt Nam - Chi nhánh Bạc Liêu (ii),Ngân hàng TMCP Công thương Việt Nam - Chi nhánh Bạc Liêu (ii),3.452.208.006,3.452.208.006,3.085.829.485,1.463.509.991,5.074.527.500,5.074.527.500,3452208006.0,3452208006.0,3085829485.0,1463509991.0,5074527500.0,5074527500.0
Nợ thuê tài chính dài hạn,Nợ thuê tài chính dài hạn,Nợ thuê tài chính dài hạn,8.846.693.483,8.846.693.483,2.138.160.000,2.370.883.332,8.613.970.151,8.613.970.151,8846693483.0,8846693483.0,2138160000.0,2370883332.0,8613970151.0,8613970151.0
Công ty TNHH MTV cho thuê tài chính Ngân hàng TMCP Ngoại thương Việt Nam - Chi nhánh Thành phố Hồ Chí Minh (iii),Công ty TNHH MTV cho thuê tài chính Ngân hàng TMCP Ngoại thương Việt Nam - Chi nhánh Thành phố Hồ Chí Minh (iii),Công ty TNHH MTV cho thuê tài chính Ngân hàng TMCP Ngoại thương Việt Nam - Chi nhánh Thành phố Hồ Chí Minh (iii),8.846.693.483,8.846.693.483,2.138.160.000,2.370.883.332,8.613.970.151,8.613.970.151,8846693483.0,8846693483.0,2138160000.0,2370883332.0,8613970151.0,8613970151.0
,,,185.887.901.489,185.887.901.489,5.223.989.485,66.958.393.323,124.153.497.651,124.153.497.651,185887901489.0,185887901489.0,5223989485.0,66958393323.0,124153497651.0,124153497651.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,,,,,
- Số phải trả trong vòng 12 tháng,Trong đó: > - Số phải trả trong vòng 12 tháng,- Số phải trả trong vòng 12 tháng,66.360.405.438,,,,67.352.612.532,,66360405438.0,,,,67352612532.0,
- Số phải trả sau 12 tháng,Trong đó: > - Số phải trả sau 12 tháng,- Số phải trả sau 12 tháng,119.527.496.051,,,,56.800.885.119,,119527496051.0,,,,56800885119.0,
