row_label_raw,row_label_full,Chi phí nhân viên quản lý,293.634.323.140,186.198.887.833,numeric__293.634.323.140,numeric__186.198.887.833
Chi phí khấu hao và hao mòn tài sản cố định,Chi phí khấu hao và hao mòn tài sản cố định,Chi phí khấu hao và hao mòn tài sản cố định,38.254.832.921,27.998.345.258,38254832921.0,27998345258.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,118.491.331.514,87.757.543.889,118491331514.0,87757543889.0
Chi phí dự phòng phải thu khó đòi,Chi phí dự phòng phải thu khó đòi,Chi phí dự phòng phải thu khó đòi,(991.263.676),2.174.845.676,-991263676.0,2174845676.0
Trích quỹ phát triển khoa học và công nghệ,Trích quỹ phát triển khoa học và công nghệ,Trích quỹ phát triển khoa học và công nghệ,187.993.343.011,44.783.820.092,187993343011.0,44783820092.0
Phân bổ giá trị tiềm năng phát triển,Phân bổ giá trị tiềm năng phát triển,Phân bổ giá trị tiềm năng phát triển,158.175.525.744,-,158175525744.0,
Các khoản chỉ phí quản lý doanh nghiệp khác,Các khoản chỉ phí quản lý doanh nghiệp khác,Các khoản chỉ phí quản lý doanh nghiệp khác,172.392.531.779,132.133.559.161,172392531779.0,132133559161.0
,,,967.950.624.433,481.047.001.909,967950624433.0,481047001909.0
