row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Thoresen Indochina SA,Thoresen Indochina SA,Thoresen Indochina SA,55.777.872.000,-,55777872000.0,
Công ty TNHH Đầu tư SSG,Công ty TNHH Đầu tư SSG,Công ty TNHH Đầu tư SSG,51.282.944.000,-,51282944000.0,
Công ty TNHH Thương mại Dịch vụ Xuất nhập khẩu,Công ty TNHH Thương mại Dịch vụ Xuất nhập khẩu,Công ty TNHH Thương mại Dịch vụ Xuất nhập khẩu,38.189.957.714,-,38189957714.0,
Tường Nguyên,Tường Nguyên,Tường Nguyên,,,,
Công ty Cổ phần Thương mại Dịch vụ Kỹ thuật,Tường Nguyên > Công ty Cổ phần Thương mại Dịch vụ Kỹ thuật,Công ty Cổ phần Thương mại Dịch vụ Kỹ thuật,32.913.800.000,-,32913800000.0,
Chấn Hưng,Chấn Hưng,Chấn Hưng,,,,
Các nhà cung cấp khác,Chấn Hưng > Các nhà cung cấp khác,Các nhà cung cấp khác,254.099.580.431,225.763.998.056,254099580431.0,225763998056.0
,,,432.264.154.145,225.763.998.056,432264154145.0,225763998056.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Trả trước ngắn hạn cho các bên liên quan(Chi tiết tại Thuyết minh số 39),Trong đó: > Trả trước ngắn hạn cho các bên liên quan(Chi tiết tại Thuyết minh số 39),Trả trước ngắn hạn cho các bên liên quan(Chi tiết tại Thuyết minh số 39),4.205.377.541,87.120.964.786,4205377541.0,87120964786.0
