row_label_raw,row_label_full,col_0,CHỈ TIÊU,Mã số,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Mã số,numeric__Năm nay,numeric__Năm trước
III.,III.,III.,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,
1.,III. > 1.,1.,Tiền thu từ đi vay,33,1.775.248.675.292,454.725.807.316,,33.0,1775248675292.0,454725807316.0
2.,III. > 2.,2.,Tiền trả nợ gốc vay,34,(841.330.687.310),(17.670.310.093),,34.0,-841330687310.0,-17670310093.0
3.,III. > 3.,3.,Tiền trả nợ gốc thuế tài chính,35,(2.370.883.332),(2.911.059.244),,35.0,-2370883332.0,-2911059244.0
4.,III. > 4.,4.,"Cổ tức, lợi nhuận đã trả cho chủ sở hữu",36,(1.058.953.214.500),(1.058.905.716.000),,36.0,-1058953214500.0,-1058905716000.0
4.,III. > 4.,4.,Lưu chuyển tiền thuần từ hoạt động tài chính,40,(127.406.109.850),(624.761.278.021),,40.0,-127406109850.0,-624761278021.0
4.,III. > 4.,4.,Lưu chuyển tiền thuần trong năm (50=20+30+40),50,1.686.874.477.950,(406.101.613.869),,50.0,1686874477950.0,-406101613869.0
4.,III. > 4.,4.,Tiền và tương đương tiền đầu năm,60,1.903.248.325.989,2.284.399.788.772,,60.0,1903248325989.0,2284399788772.0
4.,III. > 4.,4.,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,144.732.296,24.950.151.086,,61.0,144732296.0,24950151086.0
4.,III. > 4.,4.,Tiền và tương đương tiền cuối năm (70=50+60+61),70,3.590.267.536.235,1.903.248.325.989,,70.0,3590267536235.0,1903248325989.0
