row_label_raw,row_label_full,Tại ngày 31/12/2022,Từ 01 năm trở xuống,Trên 01 năm đến 05 năm,Trên 05 năm,Cộng,numeric__Từ 01 năm trở xuống,numeric__Trên 01 năm đến 05 năm,numeric__Trên 05 năm,numeric__Cộng
Phải trả cho người bán,Phải trả cho người bán,Phải trả cho người bán,151.018.583.387,,,151.018.583.387,151018583387.0,,,151018583387.0
Người mua trả tiền trước,Người mua trả tiền trước,Người mua trả tiền trước,109.180.582.806,,,109.180.582.806,109180582806.0,,,109180582806.0
Vay và nợ,Vay và nợ,Vay và nợ,2.135.526.937.838,1.481.998.098.474,1.403.287.822.696,5.020.812.859.008,2135526937838.0,1481998098474.0,1403287822696.0,5020812859008.0
Các khoản phải trả phải nộp khác,Các khoản phải trả phải nộp khác,Các khoản phải trả phải nộp khác,15.602.634.125,,,15.602.634.125,15602634125.0,,,15602634125.0
Cộng,Cộng,Cộng,2.446.304.786.259,1.481.998.098.474,1.403.287.822.696,5.296.614.659.326,2446304786259.0,1481998098474.0,1403287822696.0,5296614659326.0
