row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
06.1. Chi phí bán hàng,06.1. Chi phí bán hàng,06.1. Chi phí bán hàng,06.1. Chi phí bán hàng,06.1. Chi phí bán hàng,,
Chi phí nhân viên bán hàng,06.1. Chi phí bán hàng > Chi phí nhân viên bán hàng,Chi phí nhân viên bán hàng,5.048.831.000,16.567.388.000,5048831000.0,16567388000.0
Các khoản chi phí bán hàng khác,06.1. Chi phí bán hàng > Các khoản chi phí bán hàng khác,Các khoản chi phí bán hàng khác,21.249.261.609,18.828.374.446,21249261609.0,18828374446.0
Cộng,06.1. Chi phí bán hàng > Cộng,Cộng,26.298.092.609,35.395.762.446,26298092609.0,35395762446.0
,,,Năm nay,Năm trước,,
06.2. Chi phí quản lý doanh nghiệp,06.2. Chi phí quản lý doanh nghiệp,06.2. Chi phí quản lý doanh nghiệp,06.2. Chi phí quản lý doanh nghiệp,06.2. Chi phí quản lý doanh nghiệp,,
"Chi phí công cụ, dụng cụ","06.2. Chi phí quản lý doanh nghiệp > Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ",3.416.903.184,6.720.409.981,3416903184.0,6720409981.0
Chi phí nhân viên,06.2. Chi phí quản lý doanh nghiệp > Chi phí nhân viên,Chi phí nhân viên,28.847.682.078,26.267.015.309,28847682078.0,26267015309.0
Chi phí khấu hao,06.2. Chi phí quản lý doanh nghiệp > Chi phí khấu hao,Chi phí khấu hao,6.332.414.794,6.026.392.823,6332414794.0,6026392823.0
Hoàn nhập dự phòng nợ phải thu khó đòi,06.2. Chi phí quản lý doanh nghiệp > Hoàn nhập dự phòng nợ phải thu khó đòi,Hoàn nhập dự phòng nợ phải thu khó đòi,(83.409.400),,-83409400.0,
"Thuế, phí, lệ phí","06.2. Chi phí quản lý doanh nghiệp > Thuế, phí, lệ phí","Thuế, phí, lệ phí",144.377.038,45.881.293,144377038.0,45881293.0
Chi phí dịch vụ mua ngoài,06.2. Chi phí quản lý doanh nghiệp > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,27.140.763.853,11.460.004.917,27140763853.0,11460004917.0
Các khoản chi phí QLDN khác,06.2. Chi phí quản lý doanh nghiệp > Các khoản chi phí QLDN khác,Các khoản chi phí QLDN khác,20.911.278.246,11.920.581.302,20911278246.0,11920581302.0
Cộng,06.2. Chi phí quản lý doanh nghiệp > Cộng,Cộng,86.710.009.793,62.440.285.625,86710009793.0,62440285625.0
